n_trials,subject_id,source_study,q_negative_log_likelihood,pvl_negative_log_likelihood,nll_q_minus_pvl,q_aic,pvl_aic,aic_q_minus_pvl,q_bic,pvl_bic,bic_q_minus_pvl,q_nll_improvement_over_uniform,pvl_nll_improvement_over_uniform,uniform_improvement_pvl_minus_q,q_best_aic,pvl_best_aic,q_best_bic,pvl_best_bic
100,220,Maia,96.9158546787228,86.99831218966006,9.91754248906274,197.8317093574456,181.9966243793201,15.83508497812548,203.04204972942176,192.41730512327248,10.624744606149278,41.71358143326627,51.63112392232901,9.91754248906274,False,True,False,True
100,221,Maia,132.53180149093006,122.95073376594512,9.581067724984948,269.06360298186013,253.90146753189023,15.162135449969895,274.2739433538364,264.3221482758426,9.95179507799378,6.097634621059001,15.678702346043949,9.581067724984948,False,True,False,True
100,222,SteingroverInPrep,136.7147910043767,134.7388463167395,1.9759446876371953,277.4295820087534,277.477692633479,-0.04811062472560934,282.6399223807296,287.89837337743137,-5.258450996701754,1.9146451076123585,3.8905897952495536,1.975944687637195,True,False,True,False
100,223,SteingroverInPrep,135.4560743452641,130.15883453243816,5.29723981282595,274.9121486905282,268.3176690648763,6.5944796256519,280.1224890625044,278.7383498088287,1.3841392536757553,3.173361766724952,8.470601579550902,5.29723981282595,False,True,False,True
100,224,SteingroverInPrep,124.35501284999206,110.60133108640716,13.753681763584908,252.71002569998413,229.2026621728143,23.507363527169815,257.9203660719603,239.6233429167667,18.297023155193614,14.274423261997,28.028105025581908,13.753681763584908,False,True,False,True
100,225,SteingroverInPrep,53.40817742320357,50.18658718408102,3.2215902391225484,110.81635484640714,108.37317436816204,2.4431804782450968,116.02669521838332,118.7938551121144,-2.767159893731076,85.2212586887855,88.44284892790805,3.2215902391225484,False,True,True,False
100,226,SteingroverInPrep,137.2153334323839,111.0978481628632,26.117485269520685,278.4306668647678,230.1956963257264,48.23497053904137,283.641007236744,240.61637706967875,43.024630167065226,1.414102679605179,27.53158794912588,26.1174852695207,False,True,False,True
100,227,SteingroverInPrep,123.75948999694864,96.63123847270388,27.12825152424476,251.5189799938973,201.26247694540777,50.25650304848952,256.7293203658735,211.6831576893601,45.046162676513404,14.86994611504042,41.99819763928518,27.12825152424476,False,True,False,True
100,228,SteingroverInPrep,132.45478821157056,106.8031874911758,25.651600720394754,268.9095764231411,221.6063749823516,47.30320144078951,274.1199167951173,232.027055726304,42.092861068813306,6.174647900418506,31.82624862081326,25.651600720394754,False,True,False,True
100,229,SteingroverInPrep,127.1425950113328,82.85168938961797,44.29090562171483,258.2851900226656,173.70337877923595,84.58181124342963,263.4955303946418,184.12405952318832,79.37147087145345,11.486841100656264,55.77774672237109,44.29090562171483,False,True,False,True
100,230,SteingroverInPrep,50.50403342465009,44.41611716964486,6.087916255005226,105.00806684930018,96.83223433928973,8.175832510010451,110.21840722127637,107.2529150832421,2.9654921380342643,88.12540268733898,94.2133189423442,6.087916255005226,False,True,False,True
100,231,SteingroverInPrep,86.5539184688482,73.10073801265008,13.453180456198112,177.1078369376964,154.20147602530017,22.906360912396224,182.31817730967256,164.62215676925254,17.696020540420022,52.07551764314087,65.52869809933898,13.453180456198112,False,True,False,True
100,232,SteingroverInPrep,130.68257817096676,57.82929433346466,72.8532838375021,265.3651563419335,123.65858866692932,141.7065676750042,270.57549671390973,134.0792694108817,136.49622730302804,7.946857941022301,80.8001417785244,72.8532838375021,False,True,False,True
100,233,SteingroverInPrep,129.2336900925751,128.81119210400885,0.4224979885662492,262.4673801851502,265.6223842080177,-3.1550040228675016,267.6777205571264,276.04306495197005,-8.365344394843646,9.395746019413965,9.818244007980212,0.42249798856624743,True,False,True,False
100,234,SteingroverInPrep,117.72711871867337,82.48207472097478,35.24504399769859,239.4542374373467,172.96414944194956,66.49008799539715,244.66457780932288,183.384830185902,61.27974762342089,20.902317393315712,56.147361391014286,35.24504399769857,False,True,False,True
100,235,SteingroverInPrep,116.82661284694744,90.92682882817816,25.89978401876928,237.65322569389485,189.85365765635632,47.799568037538535,242.86356606587103,200.2743384003087,42.58922766556233,21.80282326504164,47.702607283810906,25.899784018769267,False,True,False,True
100,236,SteingroverInPrep,138.62943611198918,125.42799139165122,13.20144472033796,281.2588722239784,258.85598278330247,22.40288944067595,286.46921259595456,269.2766635272548,17.192549068699748,-1.1368683772161605e-13,13.201444720337848,13.201444720337962,False,True,False,True
100,237,SteingroverInPrep,100.53707770077172,79.32430573777076,21.21277196300096,205.07415540154344,166.64861147554151,38.42554392600192,210.2844957735196,177.0692922194939,33.21520355402572,38.09235841121735,59.30513037421831,21.21277196300096,False,True,False,True
100,238,SteingroverInPrep,137.62255184048098,118.31087170214305,19.311680138337934,279.245103680962,244.6217434042861,34.623360276675925,284.45544405293816,255.04242414823844,29.413019904699723,1.0068842715080848,20.31856440984604,19.311680138337955,False,True,False,True
100,239,SteingroverInPrep,138.31703994767224,125.0659411122523,13.251098835419938,280.6340798953445,258.1318822245046,22.502197670839905,285.8444202673207,268.552562968457,17.291857298863704,0.3123961643168229,13.56349499973676,13.251098835419937,False,True,False,True
100,240,SteingroverInPrep,102.78585736145052,79.1988711125052,23.586986248945323,209.57171472290105,166.3977422250104,43.173972497890645,214.7820550948772,176.81842296896278,37.963632125914415,35.84357875053854,59.43056499948386,23.586986248945323,False,True,False,True
100,241,SteingroverInPrep,137.88506072319322,130.58279938808818,7.302261335105044,279.77012144638644,269.16559877617635,10.604522670210088,284.98046181836264,279.5862795201287,5.394182298233943,0.7443753887958451,8.046636723900889,7.302261335105044,False,True,False,True
100,242,SteingroverInPrep,138.62893211957086,138.5390245259817,0.08990759358917444,281.2578642391417,285.0780490519634,-3.820184812821651,286.4682046111179,295.4987297959157,-9.030525184797796,0.0005039924182028,0.0904115860073773,0.0899075935891745,True,False,True,False
100,243,SteingroverInPrep,138.3265894451931,119.57867430260464,18.747915142588454,280.6531788903862,247.1573486052093,33.49583028517688,285.8635192623624,257.5780293491617,28.285489913200706,0.3028466667959719,19.05076180938441,18.74791514258844,False,True,False,True
100,244,SteingroverInPrep,137.10164606261085,64.66981575808784,72.43183030452302,278.20329212522165,137.33963151617567,140.86366060904598,283.41363249719785,147.76031226012805,135.6533202370698,1.5277900493782397,73.95962035390123,72.43183030452299,False,True,False,True
100,245,SteingroverInPrep,135.56156050432946,110.57672715842666,24.9848333459028,275.1231210086589,229.15345431685333,45.9696666918056,280.3334613806352,239.5741350608057,40.75932631982948,3.0678756076596017,28.0527089535624,24.9848333459028,False,True,False,True
100,246,SteingroverInPrep,116.27454465010256,114.69755812149118,1.5769865286113713,236.5490893002052,237.3951162429824,-0.8460269427772005,241.7594296721813,247.81579698693477,-6.056367314753459,22.354891461886496,23.93187799049788,1.5769865286113856,True,False,True,False
100,247,SteingroverInPrep,123.88334510421964,87.07747363635835,36.805871467861294,251.7666902084393,182.1549472727167,69.61174293572259,256.9770305804155,192.57562801666907,64.40140256374642,14.746091007769422,51.55196247563072,36.805871467861294,False,True,False,True
100,248,SteingroverInPrep,63.351462982565,59.91747393020136,3.4339890523636427,130.70292596513,127.83494786040272,2.867978104727271,135.91326633710617,138.25562860435508,-2.342362267248916,75.27797312942407,78.7119621817877,3.4339890523636285,False,True,True,False
100,249,SteingroverInPrep,136.0039224163544,113.55490494249428,22.44901747386014,276.0078448327088,235.1098098849885,40.89803494772033,281.218185204685,245.53049062894087,35.68769457574416,2.625513695634652,25.07453116949479,22.44901747386014,False,True,False,True
100,250,SteingroverInPrep,134.0997985598369,123.57818678732886,10.521611772508038,272.1995971196738,255.1563735746577,17.043223545016104,277.40993749165,265.57705431861007,11.832883173039932,4.529637552152167,15.051249324660205,10.521611772508038,False,True,False,True
100,251,SteingroverInPrep,137.18362728636097,107.83164590927164,29.35198137708933,278.36725457272195,223.66329181854329,54.70396275417866,283.5775949446981,234.08397256249563,49.49362238220246,1.4458088256280917,30.79779020271744,29.35198137708935,False,True,False,True
100,252,SteingroverInPrep,126.79450735988976,117.49417261625383,9.30033474363593,257.58901471977947,242.9883452325077,14.600669487271773,262.7993550917557,253.40902597646007,9.3903291152956,11.834928752099316,21.135263495735217,9.3003347436359,False,True,False,True
100,253,SteingroverInPrep,135.2610341252001,82.0543518695761,53.206682255624,274.5220682504002,172.1087037391522,102.413364511248,279.7324086223764,182.52938448310456,97.20302413927183,3.3684019867889674,56.57508424241297,53.206682255624,False,True,False,True
100,254,SteingroverInPrep,66.486138644546,52.867244927390885,13.618893717155117,136.972277289092,113.73448985478176,23.23778743431025,142.18261766106818,124.15517059873414,18.027447062334033,72.14329746744306,85.76219118459818,13.618893717155117,False,True,False,True
100,255,SteingroverInPrep,138.62943611198918,136.55997274365183,2.0694633683373524,281.2588722239784,281.1199454873037,0.1389267366747049,286.46921259595456,291.54062623125606,-5.0714136353014965,-1.1368683772161605e-13,2.0694633683372103,2.069463368337324,False,True,True,False
100,256,SteingroverInPrep,97.63608859557982,87.5111862529444,10.124902342635423,199.27217719115964,183.0223725058888,16.249804685270846,204.4825175631358,193.4430532498412,11.039464313294587,40.99334751640925,51.11824985904467,10.124902342635416,False,True,False,True
100,257,SteingroverInPrep,133.34924776169456,88.04875788837789,45.300489873316664,270.6984955233891,184.09751577675576,86.60097974663336,275.9088358953653,194.51819652070816,81.39063937465716,5.280188350294509,50.58067822361117,45.300489873316664,False,True,False,True
100,258,SteingroverInPrep,44.12332820257135,40.81446376784474,3.3088644347266083,92.2466564051427,89.62892753568948,2.6177288694532166,97.45699677711887,100.04960827964186,-2.592611502522985,94.50610790941772,97.81497234414432,3.308864434726601,False,True,True,False
100,259,SteingroverInPrep,127.89358796046945,107.4322886666757,20.461299293793743,259.78717592093886,222.8645773333514,36.92259858758746,264.99751629291507,233.28525807730372,31.712258215611342,10.735848151519631,31.19714744531336,20.46129929379373,False,True,False,True
100,260,SteingroverInPrep,126.60235519952356,111.79156310316466,14.810792096358895,257.20471039904714,231.58312620632933,25.62158419271782,262.4150507710233,242.0038069502817,20.41124382074159,12.027080912465507,26.837873008824403,14.810792096358895,False,True,False,True
100,261,SteingroverInPrep,135.03058982578315,77.60620510921066,57.42438471657249,274.0611796515663,163.21241021842133,110.84876943314498,279.2715200235425,173.6330909623737,105.63842906116881,3.5988462862059123,61.0232310027784,57.42438471657249,False,True,False,True
100,262,SteingroverInPrep,97.87944108972911,90.5313735397453,7.34806754998381,199.75888217945823,189.0627470794906,10.69613509996762,204.9692225514344,199.48342782344292,5.485794727991475,40.74999502225995,48.09806257224376,7.34806754998381,False,True,False,True
100,263,SteingroverInPrep,124.0970487557286,101.155493088686,22.941555667042593,252.1940975114572,210.310986177372,41.883111334085186,257.4044378834334,220.7316669213244,36.672770962108984,14.532387356260472,37.473943023303065,22.941555667042593,False,True,False,True
100,264,SteingroverInPrep,138.62943611198918,138.16112853039533,0.468307581593848,281.2588722239784,284.32225706079066,-3.063384836812247,286.46921259595456,294.742937804743,-8.273725208788449,-1.1368683772161605e-13,0.4683075815937343,0.468307581593848,True,False,True,False
100,265,SteingroverInPrep,137.32452614195643,126.5699855835391,10.754540558417332,278.64905228391285,261.1399711670782,17.509081116834636,283.85939265588905,271.56065191103056,12.298740744858492,1.3049099700326394,12.059450528449972,10.754540558417332,False,True,False,True
100,266,SteingroverInPrep,135.7424254100794,91.31845502240316,44.423970387676235,275.4848508201588,190.6369100448063,84.84794077535247,280.695191192135,201.0575907887587,79.6376004033763,2.8870107019096736,47.31098108958591,44.423970387676235,False,True,False,True
100,267,SteingroverInPrep,122.80393158825828,116.08650239449727,6.7174291937610064,249.60786317651656,240.1730047889945,9.43485838752207,254.8182035484928,250.5936855329469,4.224518015545897,15.825504523730784,22.542933717491792,6.717429193761008,False,True,False,True
100,268,SteingroverInPrep,138.62943611198918,138.6294361119475,4.1666226024972275e-11,281.2588722239784,285.258872223895,-3.9999999999166107,286.46921259595456,295.67955296784737,-9.210340371892812,-1.1368683772161605e-13,4.155253918725066e-11,4.1666226024972275e-11,True,False,True,False
100,269,SteingroverInPrep,41.51952130392822,33.924625842629695,7.5948954612985276,87.03904260785644,75.84925168525939,11.189790922597055,92.24938297983265,86.26993242921176,5.979450550620882,97.10991480806084,104.70481026935936,7.5948954612985204,False,True,False,True
100,270,SteingroverInPrep,132.05194394369948,64.2370794814981,67.81486446220138,268.10388788739897,136.4741589629962,131.62972892440277,273.3142282593752,146.89483970694857,126.41938855242665,6.577492168289581,74.39235663049097,67.81486446220138,False,True,False,True
100,271,SteingroverInPrep,136.42344369047515,124.08407344964252,12.339370240832636,276.8468873809503,256.16814689928503,20.678740481665272,282.0572277529265,266.5888276432374,15.468400109689128,2.205992421513912,14.545362662346548,12.339370240832636,False,True,False,True
100,272,SteingroverInPrep,81.31649425925676,66.64315775115742,14.67333650809934,166.6329885185135,141.28631550231484,25.34667301619868,171.8433288904897,151.7069962462672,20.136332644222477,57.31294185273231,71.98627836083165,14.67333650809934,False,True,False,True
100,273,SteingroverInPrep,126.52280632104444,115.4628229187936,11.059983402250836,257.0456126420889,238.9256458375872,18.119966804501672,262.2559530140651,249.3463265815396,12.90962643252547,12.106629790944623,23.16661319319546,11.059983402250836,False,True,False,True
100,274,SteingroverInPrep,138.46138005853098,131.61407190406646,6.847308154464514,280.922760117062,271.2281438081329,9.694616308929085,286.13310048903816,281.6488245520853,4.4842759369528835,0.1680560534580877,7.015364207922602,6.847308154464514,False,True,False,True
100,275,SteingroverInPrep,131.66644348856178,124.10081891700004,7.565624571561742,267.3328869771236,256.20163783400005,11.131249143123569,272.54322734909977,266.6223185779524,5.920908771147367,6.962992623427283,14.52861719498904,7.565624571561758,False,True,False,True
100,276,SteingroverInPrep,118.5932041161768,84.14243640071422,34.45076771546259,241.1864082323536,176.28487280142843,64.90153543092518,246.39674860432976,186.7055535453808,59.69119505894895,20.03623199581228,54.48699971127485,34.45076771546257,False,True,False,True
100,277,SteingroverInPrep,126.02452975577852,104.00296120543968,22.02156855033884,256.04905951155706,216.00592241087932,40.04313710067774,261.25939988353326,226.42660315483167,34.832796728701595,12.604906356210536,34.626474906549376,22.02156855033884,False,True,False,True
100,278,SteingroverInPrep,124.6303252913586,105.63102725030926,18.999298041049343,253.2606505827172,219.2620545006185,33.998596082098715,258.4709909546934,229.6827352445709,28.788255710122485,13.999110820630476,32.998408861679806,18.99929804104933,False,True,False,True
100,279,SteingroverInPrep,134.64603155858308,126.8007028569558,7.845328701627281,273.2920631171661,261.6014057139116,11.690657403254477,278.50240348914235,272.022086457864,6.480317031278332,3.9834045534059896,11.828733255033256,7.845328701627267,False,True,False,True
100,280,SteingroverInPrep,131.35880017833412,125.66987194934924,5.688928228984878,266.71760035666824,259.3397438986985,7.377856457969756,271.92794072864444,269.76042464265083,2.1675160859936113,7.270635933654944,12.959564162639822,5.688928228984878,False,True,False,True
100,281,SteingroverInPrep,134.84727796571454,120.97815952708616,13.869118438628377,273.6945559314291,249.9563190541723,23.73823687725678,278.9048963034053,260.37699979812464,18.527896505280637,3.7821581462745257,17.651276584902917,13.86911843862839,False,True,False,True
100,282,SteingroverInPrep,134.80503834331583,111.40962155261964,23.39541679069619,273.61007668663166,230.8192431052393,42.79083358139235,278.82041705860786,241.23992384919168,37.580493209416176,3.824397768673237,27.21981455936941,23.395416790696174,False,True,False,True
100,283,SteingroverInPrep,121.2702541177153,88.94295155669919,32.32730256101611,246.5405082354306,185.8859031133984,60.654605122032194,251.7508486074068,196.3065838573508,55.44426475005599,17.35918199427377,49.68648455528988,32.32730256101611,False,True,False,True
100,284,SteingroverInPrep,125.94148872253018,112.90553673480076,13.035951987729419,255.8829774450604,233.8110734696015,22.071903975458895,261.09331781703656,244.23175421355387,16.861563603482693,12.687947389458884,25.72389937718832,13.035951987729437,False,True,False,True
100,285,SteingroverInPrep,127.5551837530292,126.5535322677952,1.0016514852339924,259.1103675060584,261.10706453559044,-1.9966970295320152,264.32070787803457,271.5277452795428,-7.207037401508217,11.074252358959868,12.07590384419386,1.0016514852339924,True,False,True,False
100,286,SteingroverInPrep,138.06257316165102,128.06597512217394,9.996598039477078,280.12514632330203,264.1319502443479,15.993196078954156,285.33548669527823,274.5526309883002,10.782855706978012,0.5668629503380487,10.563460989815129,9.99659803947708,False,True,False,True
100,287,SteingroverInPrep,61.85808038803212,50.49850582545811,11.35957456257401,127.71616077606424,108.99701165091622,18.71914912514802,132.92650114804042,119.4176923948686,13.50880875317182,76.77135572395694,88.13093028653095,11.35957456257401,False,True,False,True
100,288,SteingroverInPrep,136.78462221314388,105.37136210241984,31.41326011072404,277.5692444262877,218.74272420483967,58.82652022144802,282.77958479826395,229.16340494879205,53.616179849471905,1.8448138988451888,33.25807400956923,31.41326011072404,False,True,False,True
100,289,SteingroverInPrep,134.02889872673458,130.41269105892582,3.616207667808766,272.0577974534692,268.82538211785163,3.2324153356175884,277.26813782544536,279.246062861804,-1.977925036358613,4.600537385254484,8.21674505306325,3.616207667808765,False,True,True,False
100,290,SteingroverInPrep,136.30899164531752,134.55289247989543,1.7560991654220857,276.61798329063504,277.10578495979087,-0.4878016691558287,281.82832366261124,287.5264657037432,-5.698142041131973,2.320444466671546,4.076543632093632,1.7560991654220857,True,False,True,False
100,291,SteingroverInPrep,93.62129637113556,68.82012146837778,24.80117490275778,191.2425927422711,145.64024293675556,45.60234980551556,196.4529331142473,156.06092368070793,40.39200943353936,45.00813974085351,69.80931464361129,24.80117490275778,False,True,False,True
100,292,Premkumar,138.62943611198918,100.59424658792936,38.03518952405982,281.2588722239784,209.1884931758587,72.07037904811972,286.46921259595456,219.60917391981107,66.86003867614349,-1.1368683772161605e-13,38.03518952405972,38.03518952405983,False,True,False,True
100,293,Premkumar,138.5252169105528,136.66231792056394,1.862898989988878,281.0504338211056,281.3246358411279,-0.27420202002224414,286.2607741930818,291.7453165850802,-5.4845423919984455,0.1042192014362797,1.9671181914251288,1.862898989988849,True,False,True,False
100,294,Premkumar,130.23029340260376,127.61233356886936,2.617959833734403,264.4605868052075,263.2246671377387,1.2359196674688064,269.6709271771837,273.64534788169107,-3.974420704507338,8.399142709385302,11.017102543119703,2.6179598337344014,False,True,True,False
100,295,Premkumar,110.59443851189098,106.62097175264256,3.9734667592484243,225.188877023782,221.24194350528512,3.946933518496877,230.3992173957581,231.6626242492375,-1.2634068534794096,28.03499760009808,32.008464359346505,3.9734667592484243,False,True,True,False
100,296,Premkumar,138.62943611198918,128.2115710952368,10.417865016752387,281.2588722239784,264.4231421904736,16.83573003350483,286.46921259595456,274.843822934426,11.625389661528573,-1.1368683772161605e-13,10.417865016752272,10.417865016752385,False,True,False,True
100,297,Premkumar,100.90514060587266,99.93845533983789,0.9666852660347729,205.8102812117453,207.87691067967577,-2.0666294679304826,211.0206215837215,218.2975914236281,-7.276969839906599,37.724295506116405,38.69098077215118,0.9666852660347729,True,False,True,False
100,298,Premkumar,131.12641229783372,83.48723649673148,47.63917580110224,266.25282459566745,174.97447299346297,91.27835160220448,271.46316496764365,185.3951537374153,86.06801123022834,7.503023814155341,55.14219961525758,47.63917580110224,False,True,False,True
100,299,Premkumar,101.79550804191004,99.68925172317851,2.106256318731525,207.59101608382008,207.37850344635703,0.21251263746304971,212.80135645579625,217.79918419030943,-4.99782773451318,36.83392807007903,38.940184388810536,2.1062563187315035,False,True,True,False
100,300,Premkumar,122.66623560541488,120.91945526943756,1.74678033597732,249.3324712108297,249.83891053887515,-0.5064393280454453,254.5428115828059,260.2595912828275,-5.71677970002159,15.963200506574196,17.709980842551502,1.7467803359773058,True,False,True,False
100,301,Premkumar,136.9631081831059,131.69868217585298,5.264426007252922,277.9262163662118,271.397364351706,6.528852014505787,283.136556738188,281.8180450956583,1.3185116425296997,1.6663279288831632,6.930753936136085,5.264426007252922,False,True,False,True
100,302,Premkumar,91.38454918684168,82.67403436996719,8.710514816874493,186.76909837368336,173.34806873993438,13.421029633748986,191.9794387456596,183.76874948388675,8.210689261772842,47.24488692514738,55.95540174202188,8.7105148168745,False,True,False,True
100,303,Premkumar,136.7714885231299,134.7283857954088,2.043102727721106,277.5429770462598,277.4567715908176,0.08620545544221159,282.753317418236,287.87745233476994,-5.124134916533933,1.8579475888591617,3.901050316580268,2.0431027277211062,False,True,True,False
100,304,Premkumar,116.4981964222156,105.50964321130596,10.988553210909643,236.99639284443123,219.019286422612,17.97710642181923,242.2067332164074,229.43996716656432,12.766766049843085,22.13123968977345,33.119792900683095,10.988553210909643,False,True,False,True
100,305,Premkumar,65.98318950751602,64.577034460904,1.4061550466120138,135.96637901503203,137.154068921808,-1.1876899067759723,141.1767193870082,147.57474966576038,-6.398030278752174,72.64624660447305,74.05240165108506,1.4061550466120138,True,False,True,False
100,306,Premkumar,114.42523258153108,91.543312625539,22.881919955992075,232.85046516306213,191.086625251078,41.76383991198412,238.0608055350384,201.5073059950304,36.553499540008005,24.20420353045797,47.08612348645006,22.881919955992092,False,True,False,True
100,307,Premkumar,109.98879758283137,103.635450539073,6.353347043758362,223.9775951656628,215.270901078146,8.70669408751678,229.1879355376389,225.6915818220984,3.4963537155404936,28.64063852915769,34.99398557291606,6.353347043758369,False,True,False,True
100,308,Premkumar,128.07008819992404,127.78849655366828,0.2815916462557624,260.1401763998481,263.57699310733653,-3.436816707488447,265.3505167718243,273.9976738512889,-8.647157079464591,10.559347912065022,10.840939558320798,0.2815916462557766,True,False,True,False
100,309,Premkumar,128.84157494345826,104.24653203597344,24.59504290748481,261.6831498869165,216.4930640719469,45.19008581496962,266.8934902588927,226.9137448158993,39.97974544299342,9.78786116853081,34.38290407601562,24.59504290748481,False,True,False,True
100,310,Premkumar,137.6724949591449,121.04518928045792,16.62730567868698,279.3449899182898,250.09037856091584,29.25461135737396,284.555330290266,260.5110593048682,24.044270985397816,0.9569411528441664,17.584246831531146,16.62730567868698,False,True,False,True
100,311,Premkumar,134.180122723505,125.43339045158083,8.746732271924174,272.36024544701,258.86678090316167,13.493464543848347,277.5705858189862,269.287461647114,8.283124171872203,4.449313388484057,13.196045660408233,8.746732271924175,False,True,False,True
100,312,Premkumar,128.05972158443132,127.11624802359871,0.9434735608326008,260.11944316886263,262.23249604719746,-2.113052878334827,265.32978354083883,272.6531767911498,-7.323393250310971,10.56971452755775,11.513188088390336,0.9434735608325866,True,False,True,False
100,313,Premkumar,131.09865560186947,128.65528277208097,2.443372829788501,266.19731120373893,265.31056554416193,0.8867456595770022,271.40765157571514,275.7312462881143,-4.323594712399142,7.530780510119598,9.9741533399081,2.443372829788501,False,True,True,False
100,314,Premkumar,99.77966821774704,96.37278322037996,3.4068849973670865,203.5593364354941,200.74556644076,2.8137699947340877,208.76967680747023,211.16624718471232,-2.396570377242085,38.84976789424202,42.25665289160909,3.4068849973670723,False,True,True,False
100,315,Premkumar,138.62943611198918,134.77166574478153,3.8577703672076495,281.2588722239784,277.54333148956306,3.715540734415356,286.46921259595456,287.9640122335154,-1.4947996375608454,-1.1368683772161605e-13,3.857770367207536,3.8577703672076495,False,True,True,False
100,316,Premkumar,102.0662206203798,88.3775705171268,13.688650103252996,208.1324412407596,184.7551410342536,23.377300206505993,213.3427816127358,195.175821778206,18.16695983452979,36.563215491609256,50.25186559486227,13.68865010325301,False,True,False,True
100,317,Wood,137.4474979362977,134.86836742002205,2.5791305162756544,278.8949958725954,277.7367348400441,1.1582610325513087,284.1053362445716,288.15741558399645,-4.052079339424836,1.1819381756913572,3.761068691967012,2.579130516275655,False,True,True,False
100,318,Wood,138.62943611198918,125.90209118909458,12.727344922894602,281.2588722239784,259.8041823781891,21.45468984578929,286.46921259595456,270.2248631221415,16.24434947381303,-1.1368683772161605e-13,12.727344922894488,12.727344922894602,False,True,False,True
100,319,Wood,138.62943611198918,134.01974967053806,4.609686441451117,281.2588722239784,276.0394993410761,5.219372882902292,286.46921259595456,286.46018008502847,0.009032510926090254,-1.1368683772161605e-13,4.609686441451004,4.609686441451117,False,True,False,True
100,320,Wood,138.37262532992582,137.32163480883102,1.0509905210948034,280.74525065985165,282.64326961766204,-1.8980189578103932,285.95559103182785,293.0639503616144,-7.108359329786538,0.2568107820632406,1.307801303158044,1.0509905210948034,True,False,True,False
100,321,Wood,138.14350666114345,130.7799598318033,7.363546829340152,280.2870133222869,269.5599196636066,10.727093658680303,285.4973536942631,279.98060040755894,5.516753286704159,0.4859294508456173,7.849476280185769,7.363546829340152,False,True,False,True
100,322,Wood,138.08159932045012,136.86383337099912,1.2177659494510067,280.16319864090025,281.72766674199823,-1.5644681010979866,285.37353901287645,292.1483474859506,-6.774808473074131,0.5478367915389413,1.765602740989948,1.2177659494510067,True,False,True,False
100,323,Wood,138.62943611198918,135.78714002936985,2.8422960826193275,281.2588722239784,279.5742800587397,1.684592165238712,286.46921259595456,289.99496080269205,-3.5257482067374895,-1.1368683772161605e-13,2.842296082619214,2.8422960826193275,False,True,True,False
100,324,Wood,138.60296038389362,136.75045922149118,1.852501162402433,281.20592076778723,281.5009184429824,-0.2949976751951908,286.41626113976344,291.9215991869347,-5.5053380471712785,0.0264757280954484,1.8789768904978807,1.8525011624024323,True,False,True,False
100,325,Wood,125.9484617168301,121.45472679977593,4.493734917054169,255.8969234336602,250.90945359955185,4.987469834108339,261.1072638056364,261.3301343435042,-0.22287053786777733,12.68097439515897,17.174709312213153,4.493734917054184,False,True,True,False
100,326,Wood,120.68803231336616,109.05379939967996,11.634232913686205,245.3760646267323,226.10759879935995,19.268465827372353,250.58640499870847,236.52827954331232,14.058125455396151,17.941403798622915,29.57563671230909,11.634232913686176,False,True,False,True
100,327,Wood,137.9799979854606,128.95437897566126,9.025619009799357,279.9599959709212,265.9087579513225,14.051238019598713,285.17033634289743,276.32943869527486,8.840897647622569,0.6494381265284517,9.675057136327808,9.025619009799357,False,True,False,True
100,328,Wood,138.62943611198918,138.6294361119756,1.3585577107733116e-11,281.2588722239784,285.2588722239512,-3.999999999972772,286.46921259595456,295.67955296790353,-9.210340371948973,-1.1368683772161605e-13,1.34718902700115e-11,1.3585577107733116e-11,True,False,True,False
100,329,Wood,137.05207647100525,122.04075841443353,15.011318056571724,278.1041529420105,252.08151682886705,26.02263611314345,283.3144933139867,262.5021975728194,20.812295741167304,1.5773596409838149,16.588677697555553,15.011318056571739,False,True,False,True
100,330,Wood,135.50925297329132,134.551479376455,0.9577735968363186,275.01850594658265,277.10295875291,-2.084452806327363,280.22884631855885,287.5236394968624,-7.294793178303564,3.1201831386977403,4.077956735534059,0.9577735968363186,True,False,True,False
100,331,Wood,137.5708704077785,136.61911400514686,0.951756402631645,279.141740815557,281.2382280102937,-2.09648719473671,284.3520811875332,291.65890875424606,-7.306827566712855,1.0585657042105652,2.01032210684221,0.951756402631645,True,False,True,False
100,332,Wood,110.56515431685838,103.14708187363672,7.418072443221661,225.1303086337168,214.29416374727344,10.83614488644335,230.3406490056929,224.7148444912258,5.62580451446712,28.06428179513068,35.48235423835236,7.4180724432216785,False,True,False,True
100,333,Wood,134.766741199907,133.4633789145936,1.3033622853133977,273.533482399814,274.9267578291872,-1.3932754293732046,278.7438227717902,285.3474385731395,-6.603615801349349,3.862694912082077,5.1660571973954745,1.3033622853133977,True,False,True,False
100,334,Wood,138.62943611198918,134.85674757020575,3.772688541783424,281.2588722239784,277.7134951404115,3.5453770835669047,286.46921259595456,288.13417588436386,-1.6649632884092966,-1.1368683772161605e-13,3.7726885417833103,3.772688541783424,False,True,True,False
100,335,Wood,134.02828642080527,133.0029245745384,1.0253618462668612,272.05657284161055,274.0058491490768,-1.9492763074662776,277.26691321358675,284.4265298930292,-7.159616679442479,4.601149691183792,5.626511537450654,1.0253618462668612,True,False,True,False
100,336,Wood,138.26796667897275,138.26356127016885,0.00440540880390472,280.5359333579455,284.5271225403377,-3.9911891823921906,285.7462737299217,294.94780328429005,-9.201529554368335,0.3614694330163104,0.3658748418202151,0.00440540880390472,True,False,True,False
