model,n_trials,subject_id,source_study,negative_log_likelihood,log_likelihood,aic,bic,uniform_choice_nll,nll_improvement_over_uniform,uniform_choice_fit,n_parameters_at_lower_bound,n_parameters_at_upper_bound,n_parameters_at_any_bound,converged,optimizer_message,n_function_evaluations,n_iterations,n_starts,learning_rate,inverse_temperature,outcome_sensitivity,loss_aversion,response_consistency,comparison_eligible,delta_aic,delta_bic,best_aic,best_bic
q_learning,150,57,Steingroever2011,1.3922989632288807,-1.3922989632288807,6.784597926457762,12.805868514650273,207.94415416798358,206.5518552047547,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,45,10,4,0.19816161930941442,100.0,,,,True,0.0,0.0,True,True
pvl_delta,100,222,SteingroverInPrep,134.7388463167395,-134.7388463167395,277.477692633479,287.89837337743137,138.62943611198907,3.8905897952495536,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,195,33,32,0.999999,,0.14242228570275534,6.197954838301796,0.09334846521656949,True,0.04811062472560934,5.258450996701754,False,False
q_learning,100,222,SteingroverInPrep,136.7147910043767,-136.7147910043767,277.4295820087534,282.6399223807296,138.62943611198907,1.9146451076123583,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,3,2,1.0,0.1152482663025177,,,,True,0.0,0.0,True,True
pvl_delta,100,223,SteingroverInPrep,130.15883453243816,-130.15883453243816,268.3176690648763,278.7383498088287,138.62943611198907,8.470601579550902,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,160,25,32,0.999999,,0.41688008122321735,0.34768567905927406,0.5450555257384382,True,0.0,0.0,True,True
q_learning,100,223,SteingroverInPrep,135.4560743452641,-135.4560743452641,274.9121486905282,280.1224890625044,138.62943611198907,3.173361766724952,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,5,10,1.0,0.16825016132709822,,,,True,6.5944796256519,1.3841392536757553,False,False
pvl_delta,100,224,SteingroverInPrep,110.60133108640716,-110.60133108640716,229.2026621728143,239.6233429167667,138.62943611198907,28.028105025581908,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,610,81,32,0.433059911282911,,0.12810469544385172,3.2745023259417874,0.6127720730535814,True,0.0,0.0,True,True
q_learning,100,224,SteingroverInPrep,124.35501284999206,-124.35501284999206,252.71002569998413,257.9203660719603,138.62943611198907,14.274423261997,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,117,31,10,0.3554706098466479,0.9047588048706603,,,,True,23.507363527169815,18.297023155193614,False,False
pvl_delta,100,225,SteingroverInPrep,50.18658718408102,-50.18658718408102,108.37317436816204,118.79385511211441,138.62943611198907,88.44284892790805,False,1,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,610,91,32,0.022601772538444653,,1e-06,9.447880050708756,2.8145180781060715,True,0.0,2.7671598937310904,True,False
q_learning,100,225,SteingroverInPrep,53.40817742320357,-53.40817742320357,110.81635484640714,116.02669521838332,138.62943611198907,85.2212586887855,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,102,21,8,0.0065199034420845466,100.0,,,,True,2.4431804782450968,0.0,False,True
pvl_delta,100,226,SteingroverInPrep,111.09784816286319,-111.09784816286319,230.19569632572637,240.61637706967875,138.62943611198907,27.53158794912588,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,865,98,32,0.5884317551577257,,2.0,0.0004784146749616745,1.0939146158618367,True,0.0,0.0,True,True
q_learning,100,226,SteingroverInPrep,137.2153334323839,-137.2153334323839,278.4306668647678,283.641007236744,138.62943611198907,1.414102679605179,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,30,8,2,1.0,0.0811034790993975,,,,True,48.2349705390414,43.024630167065226,False,False
pvl_delta,100,227,SteingroverInPrep,96.63123847270388,-96.63123847270388,201.26247694540777,211.68315768936014,138.62943611198907,41.99819763928518,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,250,31,32,0.7287399273092764,,0.7797987145348162,0.06567054237803112,1.3303408591140202,True,0.0,0.0,True,True
q_learning,100,227,SteingroverInPrep,123.75948999694864,-123.75948999694864,251.5189799938973,256.7293203658735,138.62943611198907,14.86994611504042,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,3,2,1.0,0.27959278029843365,,,,True,50.25650304848952,45.04616267651335,False,False
pvl_delta,100,228,SteingroverInPrep,106.8031874911758,-106.8031874911758,221.6063749823516,232.02705572630398,138.62943611198907,31.82624862081326,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,530,71,32,0.1027010672211622,,0.25421993130361253,0.933138116963585,1.4813779200180195,True,0.0,0.0,True,True
q_learning,100,228,SteingroverInPrep,132.45478821157056,-132.45478821157056,268.9095764231411,274.1199167951173,138.62943611198907,6.174647900418506,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,7,4,0.42602081553359405,0.4400351891439002,,,,True,47.30320144078951,42.092861068813335,False,False
pvl_delta,100,229,SteingroverInPrep,82.85168938961797,-82.85168938961797,173.70337877923595,184.12405952318832,138.62943611198907,55.77774672237109,False,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,105,18,32,0.2646515809260803,,1e-06,1e-06,1.7074046689053959,True,0.0,0.0,True,True
q_learning,100,229,SteingroverInPrep,127.1425950113328,-127.1425950113328,258.2851900226656,263.4955303946418,138.62943611198907,11.486841100656264,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,66,11,10,0.886385615349443,0.33482670075283966,,,,True,84.58181124342963,79.37147087145345,False,False
pvl_delta,100,230,SteingroverInPrep,44.41611716964486,-44.41611716964486,96.83223433928973,107.2529150832421,138.62943611198907,94.2133189423442,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,400,53,32,0.01363677129288961,,1.7890749418346117,0.5914792050919455,3.8828899586965133,True,0.0,0.0,True,True
q_learning,100,230,SteingroverInPrep,50.50403342465009,-50.50403342465009,105.00806684930018,110.21840722127637,138.62943611198907,88.12540268733898,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,96,23,9,0.006100644227373328,100.0,,,,True,8.175832510010451,2.9654921380342643,False,False
pvl_delta,100,231,SteingroverInPrep,73.10073801265008,-73.10073801265008,154.20147602530017,164.62215676925254,138.62943611198907,65.52869809933898,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,130,18,32,0.05387579997734847,,1e-06,0.4948347538354069,1.875468838564527,True,0.0,0.0,True,True
q_learning,100,231,SteingroverInPrep,86.5539184688482,-86.5539184688482,177.1078369376964,182.31817730967256,138.62943611198907,52.07551764314087,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,135,36,7,0.0024769060665199563,100.0,,,,True,22.906360912396224,17.696020540420022,False,False
pvl_delta,100,232,SteingroverInPrep,57.82929433346466,-57.82929433346466,123.65858866692932,134.0792694108817,138.62943611198907,80.8001417785244,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,830,105,32,0.3812277141177984,,0.80557538155163,0.008742182888245726,1.8527416562819936,True,0.0,0.0,True,True
q_learning,100,232,SteingroverInPrep,130.68257817096676,-130.68257817096676,265.3651563419335,270.57549671390973,138.62943611198907,7.9468579410223015,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,6,2,1.0,0.19535157973560022,,,,True,141.7065676750042,136.49622730302804,False,False
pvl_delta,100,233,SteingroverInPrep,128.81119210400885,-128.81119210400885,265.6223842080177,276.04306495197005,138.62943611198907,9.818244007980212,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,490,58,32,0.0003353289943626659,,0.8295160426541558,2.3028638452956005,4.557190065512134,True,3.1550040228675016,8.365344394843646,False,False
q_learning,100,233,SteingroverInPrep,129.2336900925751,-129.2336900925751,262.4673801851502,267.6777205571264,138.62943611198907,9.395746019413963,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,171,37,9,0.001061570684692147,100.0,,,,True,0.0,0.0,True,True
pvl_delta,100,234,SteingroverInPrep,82.48207472097478,-82.48207472097478,172.96414944194956,183.38483018590193,138.62943611198907,56.147361391014286,False,1,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,365,42,32,0.9425925452469622,,1e-06,0.3313230192690688,1.1074854251483495,True,0.0,0.0,True,True
q_learning,100,234,SteingroverInPrep,117.72711871867335,-117.72711871867335,239.4542374373467,244.66457780932288,138.62943611198907,20.902317393315712,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,15,3,10,1.0,0.512389725235547,,,,True,66.49008799539715,61.279747623420946,False,False
pvl_delta,100,235,SteingroverInPrep,90.92682882817816,-90.92682882817816,189.85365765635632,200.2743384003087,138.62943611198907,47.702607283810906,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,165,22,32,0.999999,,0.49912840067717695,0.17530204162649346,1.077104560978864,True,0.0,0.0,True,True
q_learning,100,235,SteingroverInPrep,116.82661284694743,-116.82661284694743,237.65322569389485,242.86356606587103,138.62943611198907,21.80282326504164,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,7,10,1.0,0.41809702972305,,,,True,47.799568037538535,42.58922766556233,False,False
pvl_delta,100,236,SteingroverInPrep,125.42799139165122,-125.42799139165122,258.85598278330247,269.2766635272548,138.62943611198907,13.201444720337847,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,160,23,32,0.16900985510534836,,1e-06,0.06562952863431518,1.0719839068448664,True,0.0,0.0,True,True
q_learning,100,236,SteingroverInPrep,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,,True,22.402889440675892,17.192549068699748,False,False
pvl_delta,100,237,SteingroverInPrep,79.32430573777076,-79.32430573777076,166.64861147554151,177.0692922194939,138.62943611198907,59.30513037421831,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,565,76,32,0.018434539258101734,,0.1119577559983835,6.543424396735242,2.6510842732569126,True,0.0,0.0,True,True
q_learning,100,237,SteingroverInPrep,100.53707770077172,-100.53707770077172,205.07415540154344,210.2844957735196,138.62943611198907,38.09235841121735,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,111,30,8,0.0027634631662954434,100.0,,,,True,38.42554392600192,33.21520355402572,False,False
pvl_delta,100,238,SteingroverInPrep,118.31087170214303,-118.31087170214303,244.62174340428606,255.04242414823844,138.62943611198907,20.318564409846033,False,1,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,585,79,32,0.1510185964419831,,1e-06,1.56177023055192,1.0968881597533704,True,0.0,0.0,True,True
q_learning,100,238,SteingroverInPrep,137.62255184048098,-137.62255184048098,279.24510368096196,284.45544405293816,138.62943611198907,1.0068842715080848,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,2,1.0,0.0762656412243224,,,,True,34.623360276675896,29.413019904699723,False,False
pvl_delta,100,239,SteingroverInPrep,125.0659411122523,-125.0659411122523,258.1318822245046,268.552562968457,138.62943611198907,13.563494999736761,False,1,1,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,415,60,32,0.999999,,0.48497403597450367,1e-06,0.7571487110784312,True,0.0,0.0,True,True
q_learning,100,239,SteingroverInPrep,138.31703994767224,-138.31703994767224,280.6340798953445,285.8444202673207,138.62943611198907,0.31239616431682293,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,10,1.0,0.0557893649492279,,,,True,22.502197670839905,17.291857298863704,False,False
pvl_delta,100,240,SteingroverInPrep,79.1988711125052,-79.1988711125052,166.3977422250104,176.81842296896278,138.62943611198907,59.43056499948386,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,295,26,32,0.0007304502415374854,,1e-06,1.8203957575168537,5.0,True,0.0,0.0,True,True
q_learning,100,240,SteingroverInPrep,102.78585736145052,-102.78585736145052,209.57171472290105,214.78205509487722,138.62943611198907,35.84357875053854,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,135,19,10,0.0018559500072319675,100.0,,,,True,43.173972497890645,37.963632125914444,False,False
pvl_delta,100,241,SteingroverInPrep,130.58279938808818,-130.58279938808818,269.16559877617635,279.5862795201287,138.62943611198907,8.046636723900889,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,305,50,32,0.009700130212413019,,1e-06,4.395365517189769,1.7766846672317425,True,0.0,0.0,True,True
q_learning,100,241,SteingroverInPrep,137.88506072319322,-137.88506072319322,279.77012144638644,284.98046181836264,138.62943611198907,0.7443753887958451,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,2,1.0,0.06863469943119672,,,,True,10.604522670210088,5.394182298233943,False,False
pvl_delta,100,242,SteingroverInPrep,138.5390245259817,-138.5390245259817,285.0780490519634,295.4987297959157,138.62943611198907,0.09041158600737731,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,370,44,32,7.4944277292128804e-06,,0.24347256473937642,10.0,4.770011307976867,True,3.820184812821651,9.030525184797796,False,False
q_learning,100,242,SteingroverInPrep,138.62893211957086,-138.62893211957086,281.2578642391417,286.4682046111179,138.62943611198907,0.0005039924182028699,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,2,9,0.0002446883962664693,3.0,,,,True,0.0,0.0,True,True
pvl_delta,100,243,SteingroverInPrep,119.57867430260465,-119.57867430260465,247.1573486052093,257.5780293491617,138.62943611198907,19.05076180938441,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,75,12,32,0.1852771869833306,,1e-06,0.34868167104943365,1.0346170841122189,True,0.0,0.0,True,True
q_learning,100,243,SteingroverInPrep,138.3265894451931,-138.3265894451931,280.6531788903862,285.8635192623624,138.62943611198907,0.30284666679597194,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,9,3,1.0,0.04489669518426138,,,,True,33.49583028517688,28.285489913200706,False,False
pvl_delta,100,244,SteingroverInPrep,64.66981575808784,-64.66981575808784,137.33963151617567,147.76031226012805,138.62943611198907,73.95962035390123,False,1,1,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,855,108,32,0.7563436648661557,,2.0,1e-06,1.4819035402405916,True,0.0,0.0,True,True
q_learning,100,244,SteingroverInPrep,137.10164606261083,-137.10164606261083,278.20329212522165,283.41363249719785,138.62943611198907,1.5277900493782397,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,3,2,1.0,0.08916853607885271,,,,True,140.86366060904598,135.6533202370698,False,False
pvl_delta,100,245,SteingroverInPrep,110.57672715842666,-110.57672715842666,229.15345431685333,239.5741350608057,138.62943611198907,28.0527089535624,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,155,21,32,0.21843039873324968,,0.015469091935556192,0.18098682101618133,1.1923421707251862,True,0.0,0.0,True,True
q_learning,100,245,SteingroverInPrep,135.56156050432946,-135.56156050432946,275.1231210086589,280.33346138063513,138.62943611198907,3.0678756076596017,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,69,15,10,1.0,0.12747277641930446,,,,True,45.9696666918056,40.75932631982943,False,False
pvl_delta,100,246,SteingroverInPrep,116.75011048004826,-116.75011048004826,241.50022096009653,251.9209017040489,138.62943611198907,21.8793256319408,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,625,59,32,0.0005871222527653238,,0.8751295248260355,1.3910923746265977,5.0,True,4.951131659891388,10.16147203186759,False,False
q_learning,100,246,SteingroverInPrep,116.27454465010257,-116.27454465010257,236.54908930020514,241.7594296721813,138.62943611198907,22.354891461886496,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,5,10,0.0017315054498957,99.99999999701885,,,,True,0.0,0.0,True,True
pvl_delta,100,247,SteingroverInPrep,87.07747363635835,-87.07747363635835,182.1549472727167,192.57562801666907,138.62943611198907,51.55196247563072,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,480,65,32,0.02381076900701912,,0.32340240284075,2.8013678208675046,2.4510492940483344,True,0.0,0.0,True,True
q_learning,100,247,SteingroverInPrep,123.88334510421964,-123.88334510421964,251.7666902084393,256.9770305804155,138.62943611198907,14.746091007769422,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,54,14,9,0.9025903549307375,0.4338640165464304,,,,True,69.61174293572259,64.40140256374642,False,False
pvl_delta,100,248,SteingroverInPrep,59.91747393020136,-59.91747393020136,127.83494786040272,138.25562860435508,138.62943611198907,78.7119621817877,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,705,96,32,0.12580055957844083,,1.9832051275049711,10.0,0.3911108819209937,True,0.0,2.342362267248916,True,False
q_learning,100,248,SteingroverInPrep,63.351462982564996,-63.351462982564996,130.70292596513,135.91326633710617,138.62943611198907,75.27797312942407,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,132,25,6,0.08109154854805675,10.858992218591236,,,,True,2.867978104727271,0.0,False,True
pvl_delta,100,249,SteingroverInPrep,113.55490494249428,-113.55490494249428,235.10980988498855,245.53049062894092,138.62943611198907,25.07453116949479,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,645,80,32,0.051699847840907524,,0.9739070076601269,0.30791170919230015,1.6655828397553434,True,0.0,0.0,True,True
q_learning,100,249,SteingroverInPrep,136.0039224163544,-136.0039224163544,276.0078448327088,281.218185204685,138.62943611198907,2.625513695634652,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,2,2,1.0,0.10799191214327605,,,,True,40.89803494772028,35.6876945757441,False,False
pvl_delta,100,250,SteingroverInPrep,123.57818678732886,-123.57818678732886,255.15637357465772,265.57705431861007,138.62943611198907,15.051249324660205,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,355,38,32,0.11088563816409022,,1e-06,5.50215790610116,0.6950007479673924,True,0.0,0.0,True,True
q_learning,100,250,SteingroverInPrep,134.0997985598369,-134.0997985598369,272.1995971196738,277.40993749165,138.62943611198907,4.529637552152167,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54,12,10,0.6970441480156168,0.25861456691661916,,,,True,17.043223545016076,11.832883173039932,False,False
pvl_delta,100,251,SteingroverInPrep,107.83164590927163,-107.83164590927163,223.66329181854326,234.08397256249563,138.62943611198907,30.797790202717437,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,185,25,32,0.13152020107176712,,0.6388960604809572,0.3174849650168702,1.4799995978747187,True,0.0,0.0,True,True
q_learning,100,251,SteingroverInPrep,137.18362728636097,-137.18362728636097,278.36725457272195,283.57759494469815,138.62943611198907,1.4458088256280917,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,2,1.0,0.08632390786754861,,,,True,54.70396275417869,49.49362238220252,False,False
pvl_delta,100,252,SteingroverInPrep,117.49417261625385,-117.49417261625385,242.9883452325077,253.40902597646007,138.62943611198907,21.135263495735217,False,1,1,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,130,16,32,0.999999,,1e-06,0.2943377244762091,0.7274793483517776,True,0.0,0.0,True,True
q_learning,100,252,SteingroverInPrep,126.79450735988975,-126.79450735988975,257.58901471977947,262.7993550917557,138.62943611198907,11.834928752099316,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,21,4,10,1.0,0.29526567059423753,,,,True,14.600669487271773,9.3903291152956,False,False
pvl_delta,100,253,SteingroverInPrep,82.0543518695761,-82.0543518695761,172.1087037391522,182.52938448310456,138.62943611198907,56.57508424241297,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,135,18,32,0.1611201284752846,,1.2820210079327587,0.12621823191960965,2.0382769450551104,True,0.0,0.0,True,True
q_learning,100,253,SteingroverInPrep,135.2610341252001,-135.2610341252001,274.5220682504002,279.7324086223764,138.62943611198907,3.3684019867889674,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,6,3,0.5290508351717778,0.2613675054081455,,,,True,102.413364511248,97.20302413927183,False,False
pvl_delta,100,254,SteingroverInPrep,52.867244927390885,-52.867244927390885,113.73448985478177,124.15517059873414,138.62943611198907,85.76219118459818,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,310,36,32,0.01832036422603552,,1e-06,5.292001041692244,2.8108806314917025,True,0.0,0.0,True,True
q_learning,100,254,SteingroverInPrep,66.486138644546,-66.486138644546,136.972277289092,142.18261766106818,138.62943611198907,72.14329746744306,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,4,7,0.005681004448546075,100.0,,,,True,23.237787434310235,18.027447062334033,False,False
pvl_delta,100,255,SteingroverInPrep,136.55997274365185,-136.55997274365185,281.1199454873037,291.54062623125606,138.62943611198907,2.0694633683372103,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,380,53,32,0.00013615694121802292,,0.1730128951560957,2.645592451771722,4.937361495884252,True,0.0,5.0714136353014965,True,False
q_learning,100,255,SteingroverInPrep,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,,True,0.13892673667464805,0.0,False,True
pvl_delta,100,256,SteingroverInPrep,87.5111862529444,-87.5111862529444,183.0223725058888,193.44305324984117,138.62943611198907,51.11824985904467,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,355,40,32,0.0017527587095559404,,0.7621323648017464,0.7830374883153842,5.0,True,0.0,0.0,True,True
q_learning,100,256,SteingroverInPrep,97.63608859557982,-97.63608859557982,199.27217719115964,204.48251756313581,138.62943611198907,40.993347516409244,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,153,31,8,0.002047059910135488,100.0,,,,True,16.249804685270846,11.039464313294644,False,False
pvl_delta,100,257,SteingroverInPrep,88.04875788837789,-88.04875788837789,184.09751577675578,194.51819652070816,138.62943611198907,50.58067822361117,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,105,18,32,0.43413225279830614,,0.4883115033406409,1e-06,1.2969485678442305,True,0.0,0.0,True,True
q_learning,100,257,SteingroverInPrep,133.34924776169456,-133.34924776169456,270.6984955233891,275.9088358953653,138.62943611198907,5.280188350294509,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,2,1.0,0.20315576499917892,,,,True,86.60097974663333,81.39063937465716,False,False
pvl_delta,100,258,SteingroverInPrep,40.81446376784474,-40.81446376784474,89.62892753568948,100.04960827964186,138.62943611198907,97.81497234414432,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,255,38,32,0.013967633494652312,,0.5008420145926581,3.5692130931917685,2.8693520129380414,True,0.0,2.5926115025229706,True,False
q_learning,100,258,SteingroverInPrep,44.12332820257135,-44.12332820257135,92.2466564051427,97.45699677711889,138.62943611198907,94.50610790941772,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,141,26,7,0.00945418927687104,54.717592149222845,,,,True,2.6177288694532166,0.0,False,True
pvl_delta,100,259,SteingroverInPrep,107.4322886666757,-107.4322886666757,222.8645773333514,233.28525807730378,138.62943611198907,31.197147445313362,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,270,27,32,0.0006174337568246748,,1e-06,3.3129069598814738,4.999999974476412,True,0.0,0.0,True,True
q_learning,100,259,SteingroverInPrep,127.89358796046943,-127.89358796046943,259.78717592093886,264.99751629291507,138.62943611198907,10.735848151519633,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,180,38,10,0.001305028962779765,100.0,,,,True,36.92259858758746,31.712258215611286,False,False
pvl_delta,100,260,SteingroverInPrep,111.79156310316466,-111.79156310316466,231.58312620632933,242.0038069502817,138.62943611198907,26.837873008824403,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,130,18,32,0.9868044227587907,,0.3743924890483971,0.23235376401829141,0.9233361702634972,True,0.0,0.0,True,True
q_learning,100,260,SteingroverInPrep,126.60235519952356,-126.60235519952356,257.20471039904714,262.4150507710233,138.62943611198907,12.027080912465507,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,21,4,10,1.0,0.30444914646794025,,,,True,25.62158419271782,20.41124382074159,False,False
pvl_delta,100,261,SteingroverInPrep,77.60620510921066,-77.60620510921066,163.21241021842133,173.6330909623737,138.62943611198907,61.0232310027784,False,1,1,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,190,29,32,0.7422158558044679,,2.0,1e-06,1.3185418851217845,True,0.0,0.0,True,True
q_learning,100,261,SteingroverInPrep,135.03058982578315,-135.03058982578315,274.0611796515663,279.2715200235425,138.62943611198907,3.5988462862059123,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,8,2,0.9660664814588733,0.1552485779734755,,,,True,110.84876943314498,105.63842906116881,False,False
pvl_delta,100,262,SteingroverInPrep,90.5313735397453,-90.5313735397453,189.0627470794906,199.48342782344298,138.62943611198907,48.09806257224376,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,525,75,32,0.0010005819783900777,,0.825432149981113,2.0408467235421983,5.0,True,0.0,0.0,True,True
q_learning,100,262,SteingroverInPrep,97.87944108972911,-97.87944108972911,199.75888217945823,204.9692225514344,138.62943611198907,40.74999502225995,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,4,9,0.0034390067742860685,100.0,,,,True,10.69613509996762,5.4857947279914185,False,False
