model,n_trials,subject_id,source_study,negative_log_likelihood,log_likelihood,aic,bic,uniform_choice_nll,nll_improvement_over_uniform,uniform_choice_fit,n_parameters_at_lower_bound,n_parameters_at_upper_bound,n_parameters_at_any_bound,converged,optimizer_message,n_function_evaluations,n_iterations,n_starts,learning_rate,inverse_temperature,outcome_sensitivity,loss_aversion,response_consistency
pvl_delta,150,30,Steingroever2011,175.16735168797038,-175.16735168797038,358.3347033759408,370.3772445523258,207.9441541679836,32.7768024800132,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,440,53,32,0.1281171384272025,,1e-06,0.1261348180075353,1.2192641806162214
q_learning,150,30,Steingroever2011,192.17493801134356,-192.17493801134356,388.3498760226871,394.3711466108796,207.9441541679836,15.769216156640056,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,144,30,8,0.0008310362336123,100.0,,,
pvl_delta,150,31,Steingroever2011,170.40331936935306,-170.40331936935306,348.8066387387061,360.8491799150912,207.9441541679836,37.54083479863053,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,145,23,32,0.6163975890097799,,1.1452293104205529,1e-06,1.1165821692239055
q_learning,150,31,Steingroever2011,206.9735522487429,-206.9735522487429,417.9471044974858,423.9683750856783,207.9441541679836,0.9706019192406928,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,2,1.0,0.0571109688702363,,,
pvl_delta,150,32,Steingroever2011,174.6344855650277,-174.6344855650277,357.2689711300554,369.3115123064404,207.9441541679836,33.309668602955895,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,575,69,32,0.1580650359106226,,0.1555627768192266,0.2815764402799151,1.0772381266731734
q_learning,150,32,Steingroever2011,207.1074107565477,-207.1074107565477,418.2148215130954,424.2360921012879,207.9441541679836,0.83674341143589,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,2,1.0,0.0639279363396933,,,
pvl_delta,150,33,Steingroever2011,197.8080296931989,-197.8080296931989,403.6160593863978,415.6586005627829,207.9441541679836,10.13612447478468,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,140,15,32,0.3647126592381594,,0.732841481280656,0.4250321696159952,0.7399331048282821
q_learning,150,33,Steingroever2011,202.37883362033608,-202.37883362033608,408.75766724067216,414.7789378288647,207.9441541679836,5.565320547647502,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,66,16,5,1.0,0.1395007119550341,,,
pvl_delta,150,34,Steingroever2011,24.678683251716567,-24.678683251716567,57.357366503433134,69.39990767981816,207.9441541679836,183.26547091626705,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,380,51,32,0.0712583781623828,,1e-06,8.168630700681527,1.922323300460124
q_learning,150,34,Steingroever2011,34.989112460428885,-34.989112460428885,73.97822492085777,79.99949550905028,207.9441541679836,172.9550417075547,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,81,20,9,0.0278633293232012,23.315215558592296,,,
pvl_delta,150,35,Steingroever2011,61.75913832975797,-61.75913832975797,131.51827665951595,143.56081783590096,207.9441541679836,146.1850158382256,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,555,70,32,0.303774867326031,,1.90968302205727,0.0024354270024059,1.8502721634122403
q_learning,150,35,Steingroever2011,192.06281162744563,-192.06281162744563,388.1256232548913,394.14689384308383,207.9441541679836,15.88134254053793,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,2,2,1.0,0.2640832367678325,,,
pvl_delta,150,36,Steingroever2011,169.29330380340625,-169.29330380340625,346.5866076068125,358.62914878319754,207.9441541679836,38.65085036457734,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,625,85,32,0.999999,,0.423804280537912,1e-06,0.97635775434212
q_learning,150,36,Steingroever2011,197.7028147971116,-197.7028147971116,399.4056295942232,405.42690018241575,207.9441541679836,10.24133937087197,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,2,1.0,0.2192765585314488,,,
pvl_delta,150,37,Steingroever2011,191.0012456603133,-191.0012456603133,390.0024913206266,402.0450324970116,207.9441541679836,16.942908507670296,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,140,20,32,0.999999,,1e-06,0.956217729038522,0.5381421009457377
q_learning,150,37,Steingroever2011,194.4928535117916,-194.4928535117916,392.9857070235832,399.0069776117757,207.9441541679836,13.45130065619199,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,2,8,0.0010894088229689,100.0,,,
pvl_delta,150,38,Steingroever2011,15.834844084242905,-15.834844084242905,39.669688168485806,51.71222934487084,207.9441541679836,192.10931008374067,False,1,1,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,135,23,32,0.3835926380816992,,1e-06,10.0,1.318541640582771
q_learning,150,38,Steingroever2011,20.16139932389457,-20.16139932389457,44.32279864778914,50.34406923598165,207.9441541679836,187.78275484408903,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,24,4,8,0.0117632618594954,100.0,,,
pvl_delta,150,39,Steingroever2011,187.893445588756,-187.893445588756,383.786891177512,395.82943235389706,207.9441541679836,20.05070857922757,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,145,25,32,0.3982433529648157,,0.0153345210155239,6.5791898464024685,0.2900958910129457
q_learning,150,39,Steingroever2011,199.1486140174803,-199.1486140174803,402.2972280349606,408.3184986231531,207.9441541679836,8.795540150503285,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,264,65,10,0.0006578693086955,100.0,,,
pvl_delta,150,40,Steingroever2011,200.09428880694253,-200.09428880694253,408.18857761388506,420.2311187902701,207.9441541679836,7.849865361041054,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,155,22,32,0.3162554976766045,,1.0144149518282592,0.1290906950860955,0.7596411219223724
q_learning,150,40,Steingroever2011,206.2113191404664,-206.2113191404664,416.4226382809328,422.4439088691253,207.9441541679836,1.7328350275171829,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,7,2,0.5919334797570859,0.1288629204704617,,,
pvl_delta,150,41,Steingroever2011,201.3652743774992,-201.3652743774992,410.7305487549983,422.77308993138337,207.9441541679836,6.578879790484422,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,135,19,32,0.0867456088851815,,1e-06,0.4091431001536177,0.8092143592621954
q_learning,150,41,Steingroever2011,207.600771817662,-207.600771817662,419.201543635324,425.2228142235165,207.9441541679836,0.3433823503216047,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51,2,10,0.0001227733767475,100.0,,,
pvl_delta,150,42,Steingroever2011,160.43850723620864,-160.43850723620864,328.8770144724173,340.9195556488023,207.9441541679836,47.50564693177495,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,430,53,32,0.000694324721934,,0.7187628493068291,1.4120735318515114,5.0
q_learning,150,42,Steingroever2011,177.50403816787184,-177.50403816787184,359.0080763357437,365.0293469239362,207.9441541679836,30.440116000111743,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,138,28,8,0.0010570440354364,100.0,,,
pvl_delta,150,43,Steingroever2011,187.85933962400287,-187.85933962400287,383.71867924800574,395.7612204243908,207.9441541679836,20.084814543980716,False,1,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,460,58,32,0.4348968326902857,,1e-06,0.6042150407143376,0.8458422173183726
q_learning,150,43,Steingroever2011,203.9787366841857,-203.9787366841857,411.9574733683714,417.978743956564,207.9441541679836,3.965417483797864,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,102,24,10,0.4800381011319923,0.2671188292270198,,,
pvl_delta,150,44,Steingroever2011,91.6380787490644,-91.6380787490644,191.2761574981288,203.3186986745138,207.9441541679836,116.3060754189192,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,170,21,32,0.999999,,0.0433979122901261,0.5847762389937224,1.2082978890200282
q_learning,150,44,Steingroever2011,152.91558446809643,-152.91558446809643,309.8311689361929,315.85243952438543,207.9441541679836,55.02856969988713,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,5,9,1.0,0.7255013990843433,,,
pvl_delta,150,45,Steingroever2011,150.59460367274,-150.59460367274,309.18920734548,321.23174852186503,207.9441541679836,57.34955049524359,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,660,80,32,0.9580876165166704,,1.1155658063999456,1e-06,1.1327276285760566
q_learning,150,45,Steingroever2011,201.3738615948143,-201.3738615948143,406.7477231896286,412.7689937778211,207.9441541679836,6.570292573169297,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,5,2,1.0,0.1544821279196741,,,
pvl_delta,150,46,Steingroever2011,87.25144634290795,-87.25144634290795,182.5028926858159,194.54543386220087,207.9441541679836,120.69270782507564,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,400,48,32,0.1836578970345157,,0.7309441667060469,0.3561940963501968,1.8617123644947975
q_learning,150,46,Steingroever2011,96.82515689649252,-96.82515689649252,197.65031379298503,203.6715843811776,207.9441541679836,111.11899727149104,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54,11,7,0.0709642633380328,11.977318863526602,,,
pvl_delta,150,47,Steingroever2011,163.00658393792088,-163.00658393792088,334.01316787584176,346.0557090522268,207.9441541679836,44.937570230062704,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,125,20,32,0.3165131394626179,,1e-06,0.1531366768665613,1.3814297003893483
q_learning,150,47,Steingroever2011,199.4111000336478,-199.4111000336478,402.8222000672956,408.84347065548815,207.9441541679836,8.53305413433577,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,51,9,10,1.0,0.1834755636471649,,,
pvl_delta,150,48,Steingroever2011,207.2404599322772,-207.2404599322772,422.4809198645544,434.5234610409394,207.9441541679836,0.7036942357063936,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,150,23,32,0.566297336110312,,1e-06,0.6577079849561549,0.2005504806935427
q_learning,150,48,Steingroever2011,207.68788911396445,-207.68788911396445,419.3757782279289,425.3970488161214,207.9441541679836,0.2562650540191384,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,48,13,10,0.0191906753505562,0.6028164144649747,,,
pvl_delta,150,49,Steingroever2011,185.79457439315348,-185.79457439315348,379.58914878630696,391.631689962692,207.9441541679836,22.1495797748301,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,550,74,32,0.1684426482375225,,0.4050413645423991,0.0211160122678182,1.0411664269360383
q_learning,150,49,Steingroever2011,207.64706692745716,-207.64706692745716,419.2941338549143,425.3154044431068,207.9441541679836,0.2970872405264515,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,11,3,1.0,0.0355357711655803,,,
pvl_delta,150,50,Steingroever2011,182.25233439880836,-182.25233439880836,372.5046687976167,384.5472099740017,207.9441541679836,25.69181976917525,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,470,54,32,0.6421936018948537,,0.6938108211255424,1e-06,0.9886847489667082
q_learning,150,50,Steingroever2011,205.7266285877607,-205.7266285877607,415.4532571755214,421.4745277637139,207.9441541679836,2.2175255802228837,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,5,2,0.8358826025099423,0.119089543233859,,,
pvl_delta,150,51,Steingroever2011,179.35301547924888,-179.35301547924888,366.70603095849776,378.7485721348828,207.9441541679836,28.591138688734706,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,135,20,32,0.8772706122525635,,0.2980450015991597,0.217365078140428,0.8681792518561644
q_learning,150,51,Steingroever2011,198.78821157913964,-198.78821157913964,401.5764231582793,407.5976937464718,207.9441541679836,9.155942588843942,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,57,14,10,1.0,0.2113960856803419,,,
pvl_delta,150,52,Steingroever2011,110.74192957830876,-110.74192957830876,229.4838591566175,241.52640033300253,207.9441541679836,97.20222458967484,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,275,36,32,0.0154463117059276,,0.6724119725528118,1.096502979655988,3.118895441721981
q_learning,150,52,Steingroever2011,142.73775210195794,-142.73775210195794,289.4755042039159,295.4967747921084,207.9441541679836,65.20640206602565,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,6,8,0.0018517319667306,100.0,,,
pvl_delta,150,53,Steingroever2011,194.07479018615228,-194.07479018615228,396.14958037230457,408.1921215486896,207.9441541679836,13.8693639818313,False,2,0,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,130,18,32,0.2136335639920614,,1e-06,1e-06,0.9177598292917108
q_learning,150,53,Steingroever2011,204.69605089505168,-204.69605089505168,413.3921017901033,419.41337237829583,207.9441541679836,3.248103272931928,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,195,52,10,0.000356485450386,100.0,,,
pvl_delta,150,54,Steingroever2011,207.9441541679839,-207.9441541679839,423.8883083359678,435.9308495123528,207.9441541679836,-3.1263880373444413e-13,True,4,0,4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10,1,32,1e-06,,1e-06,1e-06,0.0
q_learning,150,54,Steingroever2011,207.9441541679839,-207.9441541679839,419.8883083359678,425.9095789241603,207.9441541679836,-3.1263880373444413e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,
pvl_delta,150,55,Steingroever2011,93.0846967758889,-93.0846967758889,194.1693935517778,206.2119347281628,207.9441541679836,114.85945739209468,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,475,61,32,0.0010708118306686,,0.2976501680741089,3.107866007935656,5.0
q_learning,150,55,Steingroever2011,106.1889251117452,-106.1889251117452,216.3778502234904,222.3991208116829,207.9441541679836,101.7552290562384,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,216,37,8,0.0023856213469123,100.0,,,
pvl_delta,150,56,Steingroever2011,147.42630169261778,-147.42630169261778,302.8526033852356,314.8951445616206,207.9441541679836,60.5178524753658,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,475,66,32,0.2506095017752587,,0.3186252925688312,1e-06,1.35025624912165
q_learning,150,56,Steingroever2011,206.88086415050503,-206.88086415050503,417.76172830101007,423.7829988892026,207.9441541679836,1.0632900174785505,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,24,6,2,1.0,0.0601021785621724,,,
pvl_delta,150,57,Steingroever2011,1.3862943611238874,-1.3862943611238874,10.772588722247775,22.8151298986328,207.9441541679836,206.5578598068597,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,20,2,32,0.1450600084847047,,0.0202982018508004,2.269909605395253,4.9319896759754345
q_learning,150,57,Steingroever2011,1.3922989632288807,-1.3922989632288807,6.784597926457762,12.805868514650273,207.9441541679836,206.5518552047547,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,45,10,4,0.1981616193094144,100.0,,,
pvl_delta,100,222,SteingroverInPrep,134.7388463167395,-134.7388463167395,277.477692633479,287.89837337743137,138.6294361119891,3.8905897952495536,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,195,33,32,0.999999,,0.1424222857027553,6.197954838301796,0.0933484652165694
q_learning,100,222,SteingroverInPrep,136.7147910043767,-136.7147910043767,277.4295820087534,282.6399223807296,138.6294361119891,1.9146451076123585,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,3,2,1.0,0.1152482663025177,,,
pvl_delta,100,223,SteingroverInPrep,130.15883453243816,-130.15883453243816,268.3176690648763,278.7383498088287,138.6294361119891,8.470601579550902,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,160,25,32,0.999999,,0.4168800812232173,0.347685679059274,0.5450555257384382
q_learning,100,223,SteingroverInPrep,135.4560743452641,-135.4560743452641,274.9121486905282,280.1224890625044,138.6294361119891,3.173361766724952,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,5,10,1.0,0.1682501613270982,,,
pvl_delta,100,224,SteingroverInPrep,110.60133108640716,-110.60133108640716,229.2026621728143,239.6233429167667,138.6294361119891,28.028105025581908,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,610,81,32,0.433059911282911,,0.1281046954438517,3.274502325941788,0.6127720730535814
q_learning,100,224,SteingroverInPrep,124.35501284999206,-124.35501284999206,252.71002569998413,257.9203660719603,138.6294361119891,14.274423261997,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,117,31,10,0.3554706098466479,0.9047588048706604,,,
pvl_delta,100,225,SteingroverInPrep,50.18658718408102,-50.18658718408102,108.37317436816204,118.7938551121144,138.6294361119891,88.44284892790805,False,1,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,610,91,32,0.0226017725384446,,1e-06,9.447880050708756,2.8145180781060715
q_learning,100,225,SteingroverInPrep,53.40817742320357,-53.40817742320357,110.81635484640714,116.02669521838332,138.6294361119891,85.2212586887855,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,102,21,8,0.0065199034420845,100.0,,,
pvl_delta,100,226,SteingroverInPrep,111.0978481628632,-111.0978481628632,230.1956963257264,240.61637706967875,138.6294361119891,27.53158794912588,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,865,98,32,0.5884317551577257,,2.0,0.0004784146749616,1.0939146158618367
q_learning,100,226,SteingroverInPrep,137.2153334323839,-137.2153334323839,278.4306668647678,283.641007236744,138.6294361119891,1.414102679605179,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,30,8,2,1.0,0.0811034790993975,,,
pvl_delta,100,227,SteingroverInPrep,96.63123847270388,-96.63123847270388,201.26247694540777,211.68315768936012,138.6294361119891,41.99819763928518,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,250,31,32,0.7287399273092764,,0.7797987145348162,0.0656705423780311,1.3303408591140202
q_learning,100,227,SteingroverInPrep,123.75948999694864,-123.75948999694864,251.5189799938973,256.7293203658735,138.6294361119891,14.86994611504042,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,3,2,1.0,0.2795927802984336,,,
pvl_delta,100,228,SteingroverInPrep,106.8031874911758,-106.8031874911758,221.6063749823516,232.027055726304,138.6294361119891,31.82624862081326,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,530,71,32,0.1027010672211622,,0.2542199313036125,0.933138116963585,1.4813779200180195
q_learning,100,228,SteingroverInPrep,132.45478821157056,-132.45478821157056,268.9095764231411,274.1199167951173,138.6294361119891,6.174647900418506,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,7,4,0.426020815533594,0.4400351891439002,,,
pvl_delta,100,229,SteingroverInPrep,82.85168938961797,-82.85168938961797,173.70337877923595,184.12405952318832,138.6294361119891,55.77774672237109,False,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,105,18,32,0.2646515809260803,,1e-06,1e-06,1.707404668905396
q_learning,100,229,SteingroverInPrep,127.1425950113328,-127.1425950113328,258.2851900226656,263.4955303946418,138.6294361119891,11.486841100656264,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,66,11,10,0.886385615349443,0.3348267007528396,,,
pvl_delta,100,230,SteingroverInPrep,44.41611716964486,-44.41611716964486,96.83223433928973,107.2529150832421,138.6294361119891,94.2133189423442,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,400,53,32,0.0136367712928896,,1.7890749418346117,0.5914792050919455,3.882889958696513
q_learning,100,230,SteingroverInPrep,50.50403342465009,-50.50403342465009,105.00806684930018,110.21840722127637,138.6294361119891,88.12540268733898,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,96,23,9,0.0061006442273733,100.0,,,
pvl_delta,100,231,SteingroverInPrep,73.10073801265008,-73.10073801265008,154.20147602530017,164.62215676925254,138.6294361119891,65.52869809933898,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,130,18,32,0.0538757999773484,,1e-06,0.4948347538354069,1.875468838564527
q_learning,100,231,SteingroverInPrep,86.5539184688482,-86.5539184688482,177.1078369376964,182.31817730967256,138.6294361119891,52.07551764314087,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,135,36,7,0.0024769060665199,100.0,,,
pvl_delta,100,232,SteingroverInPrep,57.82929433346466,-57.82929433346466,123.65858866692932,134.0792694108817,138.6294361119891,80.8001417785244,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,830,105,32,0.3812277141177984,,0.80557538155163,0.0087421828882457,1.8527416562819936
q_learning,100,232,SteingroverInPrep,130.68257817096676,-130.68257817096676,265.3651563419335,270.57549671390973,138.6294361119891,7.946857941022301,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,6,2,1.0,0.1953515797356002,,,
pvl_delta,100,233,SteingroverInPrep,128.81119210400885,-128.81119210400885,265.6223842080177,276.04306495197005,138.6294361119891,9.818244007980212,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,490,58,32,0.0003353289943626,,0.8295160426541558,2.3028638452956005,4.557190065512134
q_learning,100,233,SteingroverInPrep,129.2336900925751,-129.2336900925751,262.4673801851502,267.6777205571264,138.6294361119891,9.395746019413965,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,171,37,9,0.0010615706846921,100.0,,,
pvl_delta,100,234,SteingroverInPrep,82.48207472097478,-82.48207472097478,172.96414944194956,183.38483018590196,138.6294361119891,56.147361391014286,False,1,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,365,42,32,0.9425925452469622,,1e-06,0.3313230192690688,1.1074854251483497
q_learning,100,234,SteingroverInPrep,117.72711871867337,-117.72711871867337,239.4542374373467,244.66457780932288,138.6294361119891,20.902317393315712,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,15,3,10,1.0,0.512389725235547,,,
pvl_delta,100,235,SteingroverInPrep,90.92682882817816,-90.92682882817816,189.85365765635632,200.2743384003087,138.6294361119891,47.702607283810906,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,165,22,32,0.999999,,0.4991284006771769,0.1753020416264934,1.077104560978864
q_learning,100,235,SteingroverInPrep,116.82661284694744,-116.82661284694744,237.65322569389485,242.86356606587103,138.6294361119891,21.80282326504164,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,7,10,1.0,0.41809702972305,,,
pvl_delta,100,236,SteingroverInPrep,125.42799139165122,-125.42799139165122,258.85598278330247,269.2766635272548,138.6294361119891,13.201444720337848,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,160,23,32,0.1690098551053483,,1e-06,0.0656295286343151,1.0719839068448664
q_learning,100,236,SteingroverInPrep,138.62943611198918,-138.62943611198918,281.2588722239784,286.46921259595456,138.6294361119891,-1.1368683772161605e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,
pvl_delta,100,237,SteingroverInPrep,79.32430573777076,-79.32430573777076,166.64861147554151,177.0692922194939,138.6294361119891,59.30513037421831,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,565,76,32,0.0184345392581017,,0.1119577559983835,6.543424396735242,2.6510842732569126
q_learning,100,237,SteingroverInPrep,100.53707770077172,-100.53707770077172,205.07415540154344,210.2844957735196,138.6294361119891,38.09235841121735,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,111,30,8,0.0027634631662954,100.0,,,
pvl_delta,100,238,SteingroverInPrep,118.31087170214305,-118.31087170214305,244.6217434042861,255.04242414823844,138.6294361119891,20.318564409846037,False,1,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,585,79,32,0.1510185964419831,,1e-06,1.56177023055192,1.0968881597533704
q_learning,100,238,SteingroverInPrep,137.62255184048098,-137.62255184048098,279.245103680962,284.45544405293816,138.6294361119891,1.0068842715080848,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,2,1.0,0.0762656412243224,,,
pvl_delta,100,239,SteingroverInPrep,125.0659411122523,-125.0659411122523,258.1318822245046,268.552562968457,138.6294361119891,13.56349499973676,False,1,1,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,415,60,32,0.999999,,0.4849740359745036,1e-06,0.7571487110784312
q_learning,100,239,SteingroverInPrep,138.31703994767224,-138.31703994767224,280.6340798953445,285.8444202673207,138.6294361119891,0.3123961643168229,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,10,1.0,0.0557893649492279,,,
pvl_delta,100,240,SteingroverInPrep,79.1988711125052,-79.1988711125052,166.3977422250104,176.81842296896278,138.6294361119891,59.43056499948386,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,295,26,32,0.0007304502415374,,1e-06,1.8203957575168537,5.0
q_learning,100,240,SteingroverInPrep,102.78585736145052,-102.78585736145052,209.57171472290105,214.7820550948772,138.6294361119891,35.84357875053854,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,135,19,10,0.0018559500072319,100.0,,,
