model,n_trials,subject_id,source_study,negative_log_likelihood,log_likelihood,aic,bic,uniform_choice_nll,nll_improvement_over_uniform,uniform_choice_fit,n_parameters_at_lower_bound,n_parameters_at_upper_bound,n_parameters_at_any_bound,converged,optimizer_message,n_function_evaluations,n_iterations,n_starts,learning_rate,inverse_temperature,outcome_sensitivity,loss_aversion,response_consistency
pvl_delta,100,398,Wood,138.62943611198918,-138.62943611198918,285.25887222397836,295.6795529679307,138.62943611198907,-1.1368683772161603e-13,True,4,0,4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10,1,32,1e-06,,1e-06,1e-06,0.0
q_learning,100,398,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,
pvl_delta,100,399,Wood,108.03195800840099,-108.03195800840099,224.06391601680198,234.48459676075436,138.62943611198907,30.597478103588074,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,475,63,32,0.0007775224134020721,,0.5522555959428945,2.7082126945759066,5.0
q_learning,100,399,Wood,115.75192908968525,-115.75192908968525,235.5038581793705,240.71419855134667,138.62943611198907,22.877507022303817,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,57,5,10,0.0017586877935599821,100.0,,,
pvl_delta,100,400,Wood,118.25871852347757,-118.25871852347757,244.51743704695514,254.9381177909075,138.62943611198907,20.370717588511496,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,255,43,32,0.724080126928127,,0.12334497341483466,10.0,0.16300424632643035
q_learning,100,400,Wood,127.8807107158638,-127.8807107158638,259.7614214317276,264.97176180370377,138.62943611198907,10.748725396125266,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,105,19,10,0.841740254335926,0.1973970684612669,,,
pvl_delta,100,401,Wood,96.83586973455182,-96.83586973455182,201.67173946910364,212.09242021305602,138.62943611198907,41.793566377437244,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,240,35,32,0.38252351815379076,,0.37195954138815285,0.3535524143524874,1.451307267355098
q_learning,100,401,Wood,127.5880381741671,-127.5880381741671,259.17607634833416,264.38641672031036,138.62943611198907,11.04139793782197,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,4,2,1.0,0.22309464343105007,,,
pvl_delta,100,402,Wood,130.1174990624212,-130.1174990624212,268.2349981248424,278.6556788687947,138.62943611198907,8.511937049567877,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,200,29,32,0.07870195692645167,,1.064330021671919,0.3937361683731959,1.4236239996869529
q_learning,100,402,Wood,131.8756548453634,-131.8756548453634,267.7513096907268,272.96165006270303,138.62943611198907,6.753781266625651,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,15,3,10,0.0009934774817683596,73.9999934560412,,,
pvl_delta,100,403,Wood,131.83787373330648,-131.83787373330648,271.67574746661296,282.0964282105653,138.62943611198907,6.791562378682585,False,1,2,3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,245,34,32,0.999999,,1e-06,10.0,0.07502741345543822
q_learning,100,403,Wood,136.9142172111641,-136.9142172111641,277.8284344223282,283.0387747943044,138.62943611198907,1.715218900824965,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,2,10,0.00031588849764958995,100.0,,,
pvl_delta,100,404,Wood,124.34179876205319,-124.34179876205319,256.6835975241064,267.10427826805875,138.62943611198907,14.287637349935878,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,525,61,32,0.07270325827857144,,0.9196737285175384,0.45794987782959334,1.6185722439916677
q_learning,100,404,Wood,135.06599027378388,-135.06599027378388,274.13198054756776,279.34232091954397,138.62943611198907,3.5634458382051832,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,2,10,0.0003680497108424856,100.0,,,
pvl_delta,100,405,Wood,133.49149570250196,-133.49149570250196,274.98299140500393,285.4036721489563,138.62943611198907,5.137940409487101,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,990,143,32,0.00032488859788663724,,0.19653463454120268,10.0,3.8464716080256753
q_learning,100,405,Wood,136.21147172328662,-136.21147172328662,276.42294344657324,281.63328381854944,138.62943611198907,2.417964388702444,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,3,10,0.004621084281868295,9.000003110193811,,,
pvl_delta,100,406,Wood,105.84439326031497,-105.84439326031497,219.68878652062995,230.10946726458232,138.62943611198907,32.78504285167409,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,140,20,32,0.07297805984814067,,0.6535561945315255,1.416698095828111,1.5749681426121382
q_learning,100,406,Wood,109.40969552061027,-109.40969552061027,222.81939104122054,228.0297314131967,138.62943611198907,29.219740591378795,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,111,24,9,0.0534948125221992,5.2770378458240845,,,
pvl_delta,100,407,Wood,118.97053600530607,-118.97053600530607,245.94107201061215,256.3617527545645,138.62943611198907,19.658900106682992,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,190,31,32,0.999999,,0.21396968355050888,0.14393983261103374,0.8347285912141177
q_learning,100,407,Wood,132.3513995642152,-132.3513995642152,268.7027991284304,273.9131395004066,138.62943611198907,6.2780365477738655,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,10,1.0,0.1826985912545823,,,
pvl_delta,100,408,Wood,106.8214560391888,-106.8214560391888,221.6429120783776,232.06359282232998,138.62943611198907,31.807980072800262,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,125,18,32,0.999999,,0.8010605745790467,0.019538374871321266,1.0371096253256467
q_learning,100,408,Wood,131.33613206843722,-131.33613206843722,266.67226413687445,271.88260450885065,138.62943611198907,7.293304043551842,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,24,4,10,1.0,0.14332669705721182,,,
pvl_delta,100,409,Wood,127.2306447882679,-127.2306447882679,262.4612895765358,272.88197032048816,138.62943611198907,11.39879132372117,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,175,23,32,0.5844970483650302,,0.5343557877143577,0.328012890782484,0.8216613338911836
q_learning,100,409,Wood,132.655690019643,-132.655690019643,269.311380039286,274.5217204112622,138.62943611198907,5.973746092346062,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,24,5,10,1.0,0.12643603191330152,,,
pvl_delta,100,410,Wood,112.15444018127211,-112.15444018127211,232.30888036254422,242.7295611064966,138.62943611198907,26.474995930716958,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,380,48,32,0.999999,,0.5406694441230588,0.05646914364882825,0.964455325517809
q_learning,100,410,Wood,131.2449591285212,-131.2449591285212,266.4899182570424,271.7002586290186,138.62943611198907,7.384476983467863,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,21,5,2,1.0,0.17887663943238633,,,
pvl_delta,100,411,Wood,118.01526616461949,-118.01526616461949,244.03053232923898,254.45121307319135,138.62943611198907,20.614169947369575,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,80,14,32,0.999999,,0.34062502208885836,0.8954671761844489,0.5570470142045193
q_learning,100,411,Wood,127.46067699954693,-127.46067699954693,258.92135399909387,264.13169437107007,138.62943611198907,11.168759112442132,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,9,9,1.0,0.2374332184391656,,,
pvl_delta,100,412,Wood,130.12469327859287,-130.12469327859287,268.24938655718574,278.6700673011381,138.62943611198907,8.504742833396193,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,675,79,32,0.00032300706673144436,,0.6035198951386734,1.9664961824954634,5.0
q_learning,100,412,Wood,131.5796225350479,-131.5796225350479,267.1592450700958,272.369585442072,138.62943611198907,7.049813576941176,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,240,53,10,0.0007975878804864997,100.0,,,
pvl_delta,100,413,Wood,68.59577867848438,-68.59577867848438,145.19155735696876,155.61223810092113,138.62943611198907,70.03365743350469,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,205,27,32,0.36573953183208785,,0.6651049775904377,0.21508375847688763,1.9993987852501807
q_learning,100,413,Wood,111.62720165439053,-111.62720165439053,227.25440330878106,232.46474368075724,138.62943611198907,27.002234457598533,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,30,7,9,1.0,0.43558985741247896,,,
pvl_delta,100,414,Wood,117.52442542849242,-117.52442542849242,243.04885085698484,253.46953160093722,138.62943611198907,21.105010683496644,False,2,1,3,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,185,7,32,0.0002867950351233866,,1e-06,1e-06,4.999999950501389
q_learning,100,414,Wood,125.4809426747913,-125.4809426747913,254.9618853495826,260.1722257215588,138.62943611198907,13.148493437197772,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,174,31,8,0.0010741212122539173,100.0,,,
pvl_delta,100,415,Wood,134.80706485285197,-134.80706485285197,277.61412970570393,288.0348104496563,138.62943611198907,3.8223712591370997,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,330,40,32,0.00021131732726990091,,0.22881932628721627,2.113769139343426,4.9999998753077834
q_learning,100,415,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,
pvl_delta,100,416,Wood,116.70764377575333,-116.70764377575333,241.41528755150665,251.83596829545903,138.62943611198907,21.92179233623574,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,265,30,32,0.00046218650826335356,,1e-06,3.6975586482357867,5.0
q_learning,100,416,Wood,137.92629807270023,-137.92629807270023,279.85259614540047,285.06293651737667,138.62943611198907,0.7031380392888309,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,4,2,1.0,0.04695469923290918,,,
pvl_delta,100,417,Wood,63.2374414148021,-63.2374414148021,134.4748828296042,144.89556357355656,138.62943611198907,75.39199469718696,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,655,90,32,0.22169635484045855,,0.9349472323864275,0.5105649331678813,1.8724931523381703
q_learning,100,417,Wood,68.15264597225026,-68.15264597225026,140.3052919445005,145.51563231647668,138.62943611198907,70.47679013973881,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,63,16,7,0.09322562005869463,9.213536028161752,,,
pvl_delta,100,418,Wood,129.75027882871268,-129.75027882871268,267.50055765742536,277.9212384013777,138.62943611198907,8.879157283276385,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,185,30,32,0.999999,,0.49298942212761254,0.3206912696960721,0.534322253009578
q_learning,100,418,Wood,134.52763584937335,-134.52763584937335,273.0552716987467,278.2656120707229,138.62943611198907,4.101800262615711,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,48,9,10,1.0,0.13759891438183014,,,
pvl_delta,100,419,Wood,88.6080633651892,-88.6080633651892,185.2161267303784,195.63680747433077,138.62943611198907,50.02137274679987,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,855,110,32,0.3500764414212782,,0.3867480862534912,0.31665931646713547,1.44926914755667
q_learning,100,419,Wood,134.84550815375266,-134.84550815375266,273.6910163075053,278.9013566794815,138.62943611198907,3.7839279582364043,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,2,1.0,0.07611810721929088,,,
pvl_delta,100,420,Wood,135.35502598172582,-135.35502598172582,278.71005196345163,289.130732707404,138.62943611198907,3.2744101302632487,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,165,8,32,0.00015099040184054556,,1.9999999477135522,1e-06,4.999999995104748
q_learning,100,420,Wood,138.5845206648979,-138.5845206648979,281.1690413297958,286.379381701772,138.62943611198907,0.04491544709117079,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,11,3,0.636567166476012,0.0192253301149181,,,
pvl_delta,100,421,Wood,113.84382197732081,-113.84382197732081,235.68764395464163,246.108324698594,138.62943611198907,24.78561413466825,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,590,85,32,0.0005442985683963137,,0.08165017799868278,9.831005130149357,5.0
q_learning,100,421,Wood,134.20018407035,-134.20018407035,272.4003681407,277.6107085126762,138.62943611198907,4.429252041639074,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,5,10,0.0004688796433438033,99.99999999973367,,,
pvl_delta,100,422,Wood,78.25550592026406,-78.25550592026406,164.5110118405281,174.9316925844805,138.62943611198907,60.37393019172501,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,525,66,32,0.025803745776715774,,0.9758362735860459,1.6516245915233065,3.0792888634743854
q_learning,100,422,Wood,86.05758418870701,-86.05758418870701,176.11516837741402,181.3255087493902,138.62943611198907,52.571851923282054,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,48,9,6,0.09395813714948366,9.604145411389373,,,
pvl_delta,100,423,Wood,111.24545511460012,-111.24545511460012,230.49091022920024,240.9115909731526,138.62943611198907,27.383980997388946,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,190,26,32,0.8265686617116804,,0.0870311958208191,1e-06,1.0894699324867652
q_learning,100,423,Wood,128.98117518674883,-128.98117518674883,261.96235037349766,267.17269074547386,138.62943611198907,9.648260925240237,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,30,7,10,0.731483979036808,0.33553392604710575,,,
pvl_delta,100,424,Wood,136.84513301169548,-136.84513301169548,281.69026602339096,292.1109467673433,138.62943611198907,1.7843031002935845,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,160,14,32,5.0488638972184105e-05,,0.2779317068398638,5.985664615926878,4.868763781432688
q_learning,100,424,Wood,138.1358392507007,-138.1358392507007,280.2716785014014,285.4820188733776,138.62943611198907,0.4935968612883528,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,3,10,0.0001727440680498465,100.0,,,
pvl_delta,100,425,Wood,108.2915281923093,-108.2915281923093,224.5830563846186,235.00373712857098,138.62943611198907,30.337907919679765,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,875,99,32,0.999999,,0.2544196619040098,0.04485587195633482,0.9799546983705391
q_learning,100,425,Wood,129.46078914256256,-129.46078914256256,262.9215782851251,268.1319186571013,138.62943611198907,9.168646969426504,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,4,8,1.0,0.23290973584675165,,,
pvl_delta,100,426,Wood,135.1614416677322,-135.1614416677322,278.3228833354644,288.7435640794167,138.62943611198907,3.467994444256874,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,175,27,32,0.999999,,1.4502638300887631,1e-06,0.42389928439154834
q_learning,100,426,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,
pvl_delta,100,427,Wood,138.34736114538129,-138.34736114538129,284.69472229076257,295.1154030347149,138.62943611198907,0.2820749666077802,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,140,12,32,0.011230228102424078,,0.044686104773037895,1.985524274687711,0.6321965726798283
q_learning,100,427,Wood,138.59836688530456,-138.59836688530456,281.1967337706091,286.4070741425853,138.62943611198907,0.031069226684508067,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,2,9,9.945661927131835e-05,46.999999969113006,,,
pvl_delta,100,428,Wood,132.57288332424523,-132.57288332424523,273.14576664849045,283.5664473924428,138.62943611198907,6.05655278774384,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,245,35,32,0.14668973636340873,,0.18889992128661207,10.0,0.25100843696443337
q_learning,100,428,Wood,138.44353088573504,-138.44353088573504,280.8870617714701,286.0974021434463,138.62943611198907,0.18590522625402173,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,96,16,10,0.387079727128695,0.07256783559119244,,,
pvl_delta,100,429,Wood,123.98422270228195,-123.98422270228195,255.9684454045639,266.38912614851625,138.62943611198907,14.645213409707111,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,165,23,32,0.44374767231958123,,0.3277742569209656,0.16467132551491984,1.101003029812587
q_learning,100,429,Wood,136.47905072143465,-136.47905072143465,276.9581014428693,282.1684418148455,138.62943611198907,2.150385390554419,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,4,2,1.0,0.0880980742610486,,,
pvl_delta,100,430,Wood,105.51035524724051,-105.51035524724051,219.02071049448102,229.4413912384334,138.62943611198907,33.119080864748554,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,190,26,32,0.999999,,0.4316528249687971,0.052013265012951365,1.042228580171373
q_learning,100,430,Wood,125.76611896103003,-125.76611896103003,255.53223792206006,260.74257829403626,138.62943611198907,12.863317150959034,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,51,11,10,1.0,0.28025937196533174,,,
pvl_delta,100,431,Wood,133.93641618989767,-133.93641618989767,275.87283237979534,286.2935131237477,138.62943611198907,4.693019922091395,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,120,6,32,0.05578652663344908,,0.6951287871045261,2.0116444838312955,0.8208452328919182
q_learning,100,431,Wood,131.52479247390752,-131.52479247390752,267.04958494781505,272.25992531979125,138.62943611198907,7.104643638081541,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,249,52,10,0.0008383216142163437,100.0,,,
pvl_delta,100,432,Wood,129.80126013694664,-129.80126013694664,267.6025202738933,278.0232010178456,138.62943611198907,8.828175975042427,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,175,23,32,0.999999,,1.1224037604699864,0.04176056168980422,0.5968704359992278
q_learning,100,432,Wood,134.74881409656763,-134.74881409656763,273.49762819313526,278.70796856511146,138.62943611198907,3.8806220154214373,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,21,4,2,1.0,0.1216644728581205,,,
pvl_delta,100,433,Wood,138.6294361119855,-138.6294361119855,285.258872223971,295.67955296792337,138.62943611198907,3.552713678800501e-12,True,3,0,3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,15,2,32,1e-06,,1e-06,1e-06,2.957480177752576e-07
q_learning,100,433,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,
pvl_delta,100,434,Wood,138.62943611198898,-138.62943611198898,285.25887222397796,295.6795529679303,138.62943611198907,8.526512829121202e-14,True,3,1,4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,20,2,32,1e-06,,2.0,1e-06,1.0653303907117982e-08
q_learning,100,434,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,
pvl_delta,100,435,Wood,102.95462861814241,-102.95462861814241,213.90925723628482,224.3299379802372,138.62943611198907,35.67480749384666,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,595,76,32,0.1385097282353426,,2.0,0.012795699166106652,1.1652639553635264
q_learning,100,435,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,
pvl_delta,100,436,Wood,96.03619941781227,-96.03619941781227,200.07239883562454,210.49307957957691,138.62943611198907,42.593236694176795,False,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,110,17,32,0.5061029688666162,,1e-06,1e-06,1.3641785610487842
q_learning,100,436,Wood,137.80725794113644,-137.80725794113644,279.6145158822729,284.8248562542491,138.62943611198907,0.8221781708526237,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,10,1.0,0.06365618031675609,,,
pvl_delta,100,437,Wood,103.39922498926428,-103.39922498926428,214.79844997852857,225.21913072248094,138.62943611198907,35.23021112272478,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,115,13,32,0.16187966062576034,,1e-06,0.17964835545732336,1.5010530736339383
q_learning,100,437,Wood,131.57440495864446,-131.57440495864446,267.14880991728893,272.35915028926513,138.62943611198907,7.055031153344601,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,189,43,9,0.000646027352634981,100.0,,,
pvl_delta,100,438,Wood,128.30779553268073,-128.30779553268073,264.61559106536146,275.0362718093138,138.62943611198907,10.321640579308337,False,0,2,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,135,24,32,0.999999,,0.06127602963704879,10.0,0.09940651435458021
q_learning,100,438,Wood,135.75730550424078,-135.75730550424078,275.51461100848155,280.72495138045775,138.62943611198907,2.8721306077482893,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,21,4,10,1.0,0.12777320245687604,,,
pvl_delta,100,439,Wood,115.74989667476456,-115.74989667476456,239.4997933495291,249.9204740934815,138.62943611198907,22.87953943722451,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,535,71,32,0.024916479198143472,,1e-06,10.0,1.407543358934761
q_learning,100,439,Wood,134.08315285642712,-134.08315285642712,272.16630571285424,277.37664608483044,138.62943611198907,4.546283255561946,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,93,17,10,1.0,0.16667416796133788,,,
pvl_delta,100,440,Wood,131.41122940699333,-131.41122940699333,270.82245881398666,281.243139557939,138.62943611198907,7.218206704995737,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,280,32,32,0.991593331006314,,1.3375022824296001,0.013163371715289831,0.5908397839458521
q_learning,100,440,Wood,136.53327214960697,-136.53327214960697,277.06654429921394,282.27688467119015,138.62943611198907,2.096163962382093,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,2,1.0,0.07523202912037978,,,
pvl_delta,100,441,Wood,125.33405206270038,-125.33405206270038,258.66810412540076,269.0887848693531,138.62943611198907,13.295384049288685,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,515,69,32,0.5899294667724264,,0.9553860771954668,0.05405616944089131,0.8913642940126393
q_learning,100,441,Wood,136.07682143142065,-136.07682143142065,276.1536428628413,281.3639832348175,138.62943611198907,2.5526146805684107,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,2,1.0,0.08115260911033705,,,
pvl_delta,100,442,Wood,108.24688503746647,-108.24688503746647,224.49377007493294,234.9144508188853,138.62943611198907,30.382551074522596,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,725,99,32,0.03533319129064413,,0.9630993721736808,0.5467488946932018,2.2586840710132434
q_learning,100,442,Wood,116.54484753294079,-116.54484753294079,237.08969506588159,242.30003543785776,138.62943611198907,22.084588579048273,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,177,40,10,0.0014458979475022403,100.0,,,
pvl_delta,100,443,Wood,108.83652708565104,-108.83652708565104,225.67305417130208,236.09373491525446,138.62943611198907,29.792909026338023,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,435,44,32,0.4516232475075611,,0.14912091041481637,1e-06,1.3936851854093752
q_learning,100,443,Wood,130.83139671467495,-130.83139671467495,265.6627934293499,270.8731338013261,138.62943611198907,7.798039397314113,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,2,1.0,0.18730672738455065,,,
pvl_delta,100,444,Wood,112.90209986622189,-112.90209986622189,233.80419973244378,244.22488047639615,138.62943611198907,25.727336245767177,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,600,72,32,0.12916891766988334,,0.6384432664945734,0.5094058151102219,1.6580827981289614
q_learning,100,444,Wood,132.97273359816893,-132.97273359816893,269.94546719633786,275.15580756831406,138.62943611198907,5.656702513820136,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,57,16,10,1.0,0.14824854111044208,,,
pvl_delta,100,445,Wood,134.65943424453346,-134.65943424453346,277.3188684890669,287.73954923301926,138.62943611198907,3.9700018674556077,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,415,37,32,0.0021462307560571716,,0.3552122391424618,2.840496021046287,3.0802684402625493
q_learning,100,445,Wood,138.10064978847137,-138.10064978847137,280.20129957694274,285.41163994891895,138.62943611198907,0.5287863235176928,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,3,10,0.00015904720105723027,99.99999999999861,,,
pvl_delta,100,446,Wood,122.40084724707955,-122.40084724707955,252.8016944941591,263.22237523811145,138.62943611198907,16.22858886490951,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,375,49,32,0.6627516388606779,,0.6479685421150237,1e-06,0.8740726587349559
q_learning,100,446,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,
