model,n_trials,subject_id,source_study,negative_log_likelihood,log_likelihood,aic,bic,uniform_choice_nll,nll_improvement_over_uniform,uniform_choice_fit,n_parameters_at_lower_bound,n_parameters_at_upper_bound,n_parameters_at_any_bound,converged,optimizer_message,n_function_evaluations,n_iterations,n_starts,learning_rate,inverse_temperature
q_learning,100,279,SteingroverInPrep,134.64603155882793,-134.64603155882793,273.29206311765586,278.50240348963206,138.62943611198907,3.9834045531611366,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45,7,5,1.0,0.17228726130079994
q_learning,100,280,SteingroverInPrep,132.23963398924255,-132.23963398924255,268.4792679784851,273.6896083504613,138.62943611198907,6.3898021227465165,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,5,3,0.005434238500329084,20.0
q_learning,100,285,SteingroverInPrep,128.89354671646163,-128.89354671646163,261.78709343292326,266.99743380489946,138.62943611198907,9.735889395527437,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,66,15,2,0.0072733994009089795,20.0
q_learning,100,287,SteingroverInPrep,61.86486718102328,-61.86486718102328,127.72973436204656,132.94007473402274,138.62943611198907,76.7645689309658,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,21,4,1,0.030357081195764603,20.0
q_learning,100,289,SteingroverInPrep,134.07657273856037,-134.07657273856037,272.15314547712074,277.36348584909695,138.62943611198907,4.552863373428693,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,2,4,0.005021038523896143,20.0
q_learning,150,60,Wetzels,90.9741975340916,-90.9741975340916,185.9483950681832,191.96966565637572,207.94415416798358,116.96995663389198,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,4,2,0.019183402718420735,20.0
q_learning,150,63,Wetzels,181.34674712616894,-181.34674712616894,366.69349425233787,372.7147648405304,207.94415416798358,26.597407041814648,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,75,19,3,0.008453984326534795,20.0
q_learning,150,64,Wetzels,180.30199955222133,-180.30199955222133,364.60399910444266,370.6252696926352,207.94415416798358,27.64215461576225,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,108,26,4,0.004622094785462699,20.0
q_learning,150,70,Wetzels,176.1681321838495,-176.1681321838495,356.336264367699,362.35753495589154,207.94415416798358,31.776021984134076,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,5,4,0.006369537974874242,20.0
q_learning,150,77,Wetzels,193.01440107303688,-193.01440107303688,390.02880214607376,396.0500727342663,207.94415416798358,14.929753094946705,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,3,3,0.004334369368018163,20.0
q_learning,150,78,Wetzels,190.41711843181585,-190.41711843181585,384.8342368636317,390.8555074518242,207.94415416798358,17.527035736167733,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,102,14,3,0.003837433803613698,20.0
q_learning,150,79,Wetzels,163.86570654225875,-163.86570654225875,331.7314130845175,337.75268367271,207.94415416798358,44.078447625724834,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54,15,3,0.007894874445637544,20.0
q_learning,150,80,Wetzels,153.55070250688408,-153.55070250688408,311.10140501376816,317.1226756019607,207.94415416798358,54.393451661099505,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51,10,2,0.008081310489597898,20.0
q_learning,150,85,Wetzels,204.72418620059156,-204.72418620059156,413.4483724011831,419.46964298937564,207.94415416798358,3.219967967392023,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,123,30,4,0.0016975325787320305,20.0
q_learning,150,86,Wetzels,17.81409335086067,-17.81409335086067,39.62818670172134,45.649457289913855,207.94415416798358,190.1300608171229,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,3,5,0.07011948404997026,20.0
q_learning,150,87,Wetzels,206.10428665139057,-206.10428665139057,416.20857330278113,422.22984389097365,207.94415416798358,1.8398675165930172,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,132,23,4,0.001310772936709465,20.0
q_learning,150,89,Wetzels,186.11024245522387,-186.11024245522387,376.22048491044774,382.24175549864026,207.94415416798358,21.833911712759715,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54,15,3,0.005613632441932593,20.0
q_learning,150,90,Wetzels,173.2413247021171,-173.2413247021171,350.4826494042342,356.50391999242675,207.94415416798358,34.70282946586647,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,5,3,0.006553599085793233,20.0
q_learning,150,93,Wetzels,186.81510639275146,-186.81510639275146,377.6302127855029,383.65148337369544,207.94415416798358,21.129047775232124,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,108,25,3,0.005356386823590351,20.0
q_learning,150,96,Wetzels,190.88683748288938,-190.88683748288938,385.77367496577875,391.7949455539713,207.94415416798358,17.057316685094207,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,144,25,4,0.0043411752439932085,20.0
q_learning,150,97,Wetzels,199.9246956317467,-199.9246956317467,403.8493912634934,409.8706618516859,207.94415416798358,8.019458536236897,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,141,31,4,0.0029787835713745883,20.0
q_learning,100,326,Wood,120.8417237878737,-120.8417237878737,245.6834475757474,250.89378794772358,138.62943611198907,17.78771232411536,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,5,4,0.00664971486927384,20.0
q_learning,100,331,Wood,137.6271361308569,-137.6271361308569,279.2542722617138,284.46461263369,138.62943611198907,1.002299981132154,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,222,53,5,0.0011034999408073892,19.399818007341786
q_learning,100,333,Wood,134.7774501101888,-134.7774501101888,273.5549002203776,278.7652405923538,138.62943611198907,3.8519860018002703,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,108,20,4,0.003302610097207292,20.0
q_learning,100,335,Wood,134.04369488173884,-134.04369488173884,272.0873897634777,277.2977301354539,138.62943611198907,4.585741230250221,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,147,36,5,0.0025056609481870946,20.0
q_learning,100,352,Wood,87.8756346391016,-87.8756346391016,179.7512692782032,184.96160965017938,138.62943611198907,50.75380147288746,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,75,21,2,0.020151673106563645,20.0
q_learning,100,353,Wood,126.82583442982063,-126.82583442982063,257.6516688596413,262.86200923161744,138.62943611198907,11.803601682168434,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,153,34,5,0.0041770340405083775,20.0
q_learning,100,359,Wood,136.89794362562992,-136.89794362562992,277.79588725125984,283.00622762323604,138.62943611198907,1.7314924863591443,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,90,18,4,0.0018473424771412769,20.0
q_learning,100,360,Wood,123.47328320080072,-123.47328320080072,250.94656640160144,256.15690677357765,138.62943611198907,15.156152911188343,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,4,5,0.005026002193507075,20.0
q_learning,100,362,Wood,107.55192764489406,-107.55192764489406,219.10385528978813,224.3141956617643,138.62943611198907,31.077508467095,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,4,3,0.009373659143097566,20.0
q_learning,100,380,Wood,124.94773838377488,-124.94773838377488,253.89547676754975,259.1058171395259,138.62943611198907,13.68169772821419,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,111,21,5,0.005909093540816123,20.0
q_learning,100,381,Wood,110.85894776956903,-110.85894776956903,225.71789553913806,230.92823591111423,138.62943611198907,27.770488342420037,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,78,17,4,0.009957367967506996,20.0
q_learning,100,385,Wood,117.49935190301903,-117.49935190301903,238.99870380603807,244.20904417801424,138.62943611198907,21.130084208970032,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,114,23,5,0.008528244238964169,20.0
q_learning,100,387,Wood,132.47664190640214,-132.47664190640214,268.9532838128043,274.1636241847805,138.62943611198907,6.152794205586929,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,105,26,4,0.0027102700886013444,20.0
q_learning,100,391,Wood,129.63398149042396,-129.63398149042396,263.2679629808479,268.4783033528241,138.62943611198907,8.995454621565102,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,96,21,3,0.0036251309751527375,20.0
q_learning,100,393,Wood,136.16448680397352,-136.16448680397352,276.32897360794703,281.53931397992324,138.62943611198907,2.464949308015548,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,195,40,5,0.001908883481602415,20.0
q_learning,100,394,Wood,116.76444072328903,-116.76444072328903,237.52888144657805,242.73922181855423,138.62943611198907,21.864995388700038,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,75,19,4,0.008581760681574391,20.0
q_learning,100,399,Wood,116.74115455002882,-116.74115455002882,237.48230910005765,242.69264947203382,138.62943611198907,21.88828156196024,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,102,24,3,0.008613690439291504,20.0
q_learning,100,402,Wood,131.87738739161634,-131.87738739161634,267.7547747832327,272.9651151552089,138.62943611198907,6.752048720372727,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,225,54,5,0.0037267723315501217,20.0
q_learning,100,403,Wood,136.9192962600313,-136.9192962600313,277.8385925200626,283.0489328920388,138.62943611198907,1.7101398519577629,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,261,46,5,0.0015860967424638215,20.0
q_learning,100,412,Wood,131.6217292841433,-131.6217292841433,267.2434585682866,272.4537989402628,138.62943611198907,7.007706827845766,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,126,33,5,0.004070576148868399,20.0
q_learning,100,414,Wood,126.05237146014541,-126.05237146014541,256.10474292029085,261.315083292267,138.62943611198907,12.577064651843656,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,84,17,3,0.0055063160015254055,20.0
q_learning,100,421,Wood,134.28654228618595,-134.28654228618595,272.5730845723719,277.7834249443481,138.62943611198907,4.342893825803117,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,5,4,0.0023250618193224482,19.999999985867696
q_learning,100,430,Wood,125.76611896103012,-125.76611896103012,255.53223792206023,260.74257829403643,138.62943611198907,12.863317150958949,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,60,12,5,1.0,0.28025935686346637
q_learning,100,431,Wood,131.59982794125267,-131.59982794125267,267.19965588250534,272.40999625448154,138.62943611198907,7.029608170736395,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,102,23,4,0.004233393958858722,20.0
q_learning,100,437,Wood,131.68959882613325,-131.68959882613325,267.3791976522665,272.5895380242427,138.62943611198907,6.939837285855816,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,96,20,3,0.0033594646119281904,20.0
q_learning,100,442,Wood,117.3134758101648,-117.3134758101648,238.6269516203296,243.83729199230578,138.62943611198907,21.315960301824262,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,72,21,3,0.007206118544924723,20.0
q_learning,100,455,Wood,133.3849779231711,-133.3849779231711,270.7699558463422,275.9802962183184,138.62943611198907,5.244458188817958,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,60,12,5,1.0,0.16681779776610298
q_learning,100,468,Wood,104.72376176530716,-104.72376176530716,213.44752353061432,218.6578639025905,138.62943611198907,33.905674346681906,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,4,2,0.010457064595762218,20.0
q_learning,100,481,Worthy,103.22249407060491,-103.22249407060491,210.44498814120982,215.655328513186,138.62943611198907,35.406942041384156,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,102,19,3,0.011023891783190643,20.0
