model,n_trials,subject_id,source_study,negative_log_likelihood,log_likelihood,aic,bic,uniform_choice_nll,nll_improvement_over_uniform,uniform_choice_fit,n_parameters_at_lower_bound,n_parameters_at_upper_bound,n_parameters_at_any_bound,converged,optimizer_message,n_function_evaluations,n_iterations,n_starts,learning_rate,inverse_temperature
q_learning,100,278,SteingroverInPrep,124.66637641867457,-124.66637641867457,253.33275283734915,258.5430932093253,138.62943611198907,13.963059693314491,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,57,6,5,0.0020375944699838793,49.99999998416481
q_learning,100,279,SteingroverInPrep,134.68719949067798,-134.68719949067798,273.37439898135597,278.58473935333217,138.62943611198907,3.942236621311082,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,2,5,0.0012653690370668142,50.0
q_learning,100,280,SteingroverInPrep,131.58433858914043,-131.58433858914043,267.16867717828086,272.37901755025706,138.62943611198907,7.045097522848636,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,129,21,4,0.0023088577401863927,50.0
q_learning,100,285,SteingroverInPrep,127.91179418319504,-127.91179418319504,259.8235883663901,265.0339287383663,138.62943611198907,10.717641928794023,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,96,20,3,0.003176196335669078,50.0
q_learning,100,287,SteingroverInPrep,61.85808038806091,-61.85808038806091,127.71616077612182,132.926501148098,138.62943611198907,76.77135572392815,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,78,19,3,0.029194048886131328,20.556189310678526
q_learning,100,289,SteingroverInPrep,134.03763922009742,-134.03763922009742,272.07527844019484,277.28561881217104,138.62943611198907,4.591796891891647,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,4,5,0.001950266524804395,49.999999998600266
q_learning,150,60,Wetzels,83.70726864295911,-83.70726864295911,171.41453728591821,177.43580787411074,207.94415416798358,124.23688552502448,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,84,24,3,0.007515798857404002,50.0
q_learning,150,63,Wetzels,179.74325146013442,-179.74325146013442,363.48650292026883,369.50777350846136,207.94415416798358,28.200902707849167,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,84,22,4,0.003400511923841307,50.0
q_learning,150,64,Wetzels,180.12531650740362,-180.12531650740362,364.25063301480725,370.27190360299977,207.94415416798358,27.81883766057996,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,144,39,5,0.001720847121873945,50.0
q_learning,150,70,Wetzels,175.44848524784538,-175.44848524784538,354.89697049569077,360.9182410838833,207.94415416798358,32.4956689201382,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,135,27,5,0.0024857074165215483,50.0
q_learning,150,77,Wetzels,192.2946326843514,-192.2946326843514,388.5892653687028,394.6105359568953,207.94415416798358,15.649521483632185,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,5,4,0.0017620729262132796,50.0
q_learning,150,78,Wetzels,189.58679335888357,-189.58679335888357,383.17358671776714,389.19485730595966,207.94415416798358,18.357360809100015,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,5,4,0.001551698579849367,50.0
q_learning,150,79,Wetzels,162.40843984425794,-162.40843984425794,328.8168796885159,334.8381502767084,207.94415416798358,45.53571432372564,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,84,21,4,0.0030422548269145398,50.0
q_learning,150,80,Wetzels,148.172309300052,-148.172309300052,300.344618600104,306.36588918829653,207.94415416798358,59.77184486793158,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,78,15,3,0.003304276915612577,50.0
q_learning,150,85,Wetzels,204.71086741163484,-204.71086741163484,413.4217348232697,419.4430054114622,207.94415416798358,3.233286756348747,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,180,45,4,0.0006720825525050009,50.0
q_learning,150,86,Wetzels,17.413204929321644,-17.413204929321644,38.82640985864329,44.847680446835795,207.94415416798358,190.53094923866195,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,126,34,5,0.02583847618513356,50.0
q_learning,150,87,Wetzels,206.09165271746,-206.09165271746,416.18330543492,422.2045760231125,207.94415416798358,1.8525014505235902,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,192,42,5,0.0005209567325808733,50.0
q_learning,150,89,Wetzels,184.9586818256042,-184.9586818256042,373.9173636512084,379.9386342394009,207.94415416798358,22.98547234237938,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,114,22,4,0.002235551982728783,50.0
q_learning,150,90,Wetzels,171.3358972275702,-171.3358972275702,346.6717944551404,352.6930650433329,207.94415416798358,36.60825694041338,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,114,21,3,0.002598205287388661,50.0
q_learning,150,93,Wetzels,185.65140557926415,-185.65140557926415,375.3028111585283,381.3240817467208,207.94415416798358,22.292748588719434,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,4,4,0.002180586103323772,50.0
q_learning,150,96,Wetzels,190.69703860985294,-190.69703860985294,385.3940772197059,391.4153478078984,207.94415416798358,17.247115558130645,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,174,38,5,0.0016770525220732749,50.0
q_learning,150,97,Wetzels,199.8594574508063,-199.8594574508063,403.7189149016126,409.7401854898051,207.94415416798358,8.08469671717728,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,2,5,0.0011733352003584112,50.0
q_learning,100,326,Wood,120.71789813910377,-120.71789813910377,245.43579627820753,250.6461366501837,138.62943611198907,17.9115379728853,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,138,35,4,0.0025823782765942126,50.0
q_learning,100,331,Wood,137.62614767803515,-137.62614767803515,279.2522953560703,284.4626357280465,138.62943611198907,1.0032884339539123,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54,5,5,0.0005212405000170596,40.99999999758005
q_learning,100,333,Wood,134.7686176876806,-134.7686176876806,273.5372353753612,278.7475757473374,138.62943611198907,3.8608184243084622,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,219,42,5,0.0012916387015929685,50.0
q_learning,100,335,Wood,134.03209564640147,-134.03209564640147,272.06419129280295,277.27453166477915,138.62943611198907,4.5973404655875925,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,234,54,5,0.0009977015144522496,50.0
q_learning,100,352,Wood,87.87516567798814,-87.87516567798814,179.75033135597627,184.96067172795244,138.62943611198907,50.75427043400093,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,81,24,3,0.019781096099721472,20.31199774236557
q_learning,100,353,Wood,126.78804983101578,-126.78804983101578,257.57609966203154,262.78644003400774,138.62943611198907,11.841386280973282,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,4,5,0.0016557300146841291,50.0
q_learning,100,359,Wood,136.87104578218694,-136.87104578218694,277.7420915643739,282.9524319363501,138.62943611198907,1.7583903298021255,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,213,31,4,0.0007453920408940594,50.0
q_learning,100,360,Wood,123.31857361305356,-123.31857361305356,250.63714722610712,255.8474875980833,138.62943611198907,15.310862498935506,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,165,37,5,0.0019956418941765638,50.0
q_learning,100,362,Wood,106.14519670653627,-106.14519670653627,216.29039341307254,221.5007337850487,138.62943611198907,32.4842394054528,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,135,25,4,0.0037758374453732376,50.0
q_learning,100,380,Wood,124.9035460042744,-124.9035460042744,253.8070920085488,259.017432380525,138.62943611198907,13.725890107714662,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,180,39,5,0.0022779332188454554,50.0
q_learning,100,381,Wood,110.56060909328507,-110.56060909328507,225.12121818657013,230.3315585585463,138.62943611198907,28.068827018704,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,123,27,5,0.0038979806025914304,50.0
q_learning,100,385,Wood,117.4236253280597,-117.4236253280597,238.8472506561194,244.05759102809557,138.62943611198907,21.205810783929365,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,177,39,5,0.003292455025388106,50.0
q_learning,100,387,Wood,132.4401807046332,-132.4401807046332,268.8803614092664,274.0907017812426,138.62943611198907,6.1892554073558586,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,162,39,5,0.0010803291168074497,50.0
q_learning,100,391,Wood,129.52495567416392,-129.52495567416392,263.04991134832784,268.26025172030404,138.62943611198907,9.104480437825146,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,4,4,0.001408596152079283,50.0
q_learning,100,393,Wood,136.15837458927314,-136.15837458927314,276.3167491785463,281.5270895505225,138.62943611198907,2.471061522715928,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,270,59,5,0.0007613727351559852,50.0
q_learning,100,394,Wood,116.57365375888662,-116.57365375888662,237.14730751777324,242.35764788974942,138.62943611198907,22.055782353102444,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,138,36,5,0.0033550521434052715,50.0
q_learning,100,399,Wood,116.00460791439087,-116.00460791439087,236.00921582878175,241.21955620075792,138.62943611198907,22.62482819759819,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,132,30,4,0.0035018791029532872,50.0
q_learning,100,402,Wood,131.87590060922966,-131.87590060922966,267.7518012184593,272.9621415904355,138.62943611198907,6.753535502759405,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,411,95,5,0.0014739748597030838,50.0
q_learning,100,403,Wood,136.91547807232988,-136.91547807232988,277.83095614465975,283.04129651663595,138.62943611198907,1.7139580396591896,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,300,64,5,0.0006324442650146794,50.0
q_learning,100,412,Wood,131.5895218755614,-131.5895218755614,267.1790437511228,272.389384123099,138.62943611198907,7.039914236427677,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,207,51,5,0.00160369654296595,50.0
q_learning,100,414,Wood,125.60591717173337,-125.60591717173337,255.21183434346673,260.4221747154429,138.62943611198907,13.023518940255698,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,105,24,4,0.0021692482945880488,50.0
q_learning,100,421,Wood,134.22194063812,-134.22194063812,272.44388127624,277.6542216482162,138.62943611198907,4.407495473869062,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,120,31,4,0.0009359003108439521,50.0
q_learning,100,430,Wood,131.48514499081406,-131.48514499081406,266.9702899816281,272.18063035360433,138.62943611198907,7.1442911211750015,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,165,42,5,0.0012770896302141525,50.0
q_learning,100,431,Wood,131.54290663404453,-131.54290663404453,267.08581326808905,272.29615364006526,138.62943611198907,7.086529477944538,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,4,5,0.0016810943771976697,49.99999999994081
q_learning,100,437,Wood,131.59983068538583,-131.59983068538583,267.19966137077165,272.41000174274785,138.62943611198907,7.02960542660324,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,4,4,0.0013057053314750806,50.0
q_learning,100,442,Wood,116.73389951493101,-116.73389951493101,237.46779902986202,242.6781394018382,138.62943611198907,21.895536597058054,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,156,27,4,0.002893505529428846,50.0
q_learning,100,455,Wood,133.3849779231711,-133.3849779231711,270.7699558463422,275.9802962183184,138.62943611198907,5.244458188817958,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,60,12,5,1.0,0.16681779776610298
q_learning,100,468,Wood,104.15854530402812,-104.15854530402812,212.31709060805625,217.52743098003242,138.62943611198907,34.47089080796094,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,99,23,3,0.003907463018242059,50.0
q_learning,100,481,Worthy,101.62667403274607,-101.62667403274607,207.25334806549213,212.4636884374683,138.62943611198907,37.002762079243,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,2,4,0.0045665005640590835,50.0
